CUSTOMER_ID,Age
2083,29.306849315068487
2390,31.528767123287672
2406,34.367123287671234
2412,28.32054794520548
2413,35.717808219178075
2416,35.87123287671233
2082,41.33424657534247
2142,29.528767123287672
2291,33.61369863013699
2316,22.58630136986301
2391,29.75342465753425
2426,38.87123287671233
2085,21.128767123287673
2229,34.23835616438356
2243,37.405479452054784
2264,43.81917808219178
2309,36.8054794520548
2392,41.63561643835617
2402,36.26301369863014
2405,34.23287671232877
2182,27.720547945205478
2233,28.63013698630137
2246,34.10684931506849
2305,34.175342465753424
2337,33.561643835616444
1042,6.545205479452054
2084,29.306849315068487
2365,26.917808219178077
2369,32.05205479452055
21,21.128767123287673
22,29.306849315068487
2535,37.87123287671233
2542,49.6958904109589
2553,38.67671232876712
2584,34.1013698630137
2602,52.610958904109594
2777,27.2027397260274
2558,50.21643835616438
2664,31.567123287671233
2762,24.17808219178082
2799,22.372602739726027
2435,33.57534246575342
2488,27.96712328767123
2498,40.638356164383566
2686,41.28767123287671
2687,46.60821917808219
2506,29.29315068493151
2509,36.52328767123288
2647,47.673972602739724
2684,30.805479452054797
2716,47.95890410958904
2790,38.29041095890411
2803,28.101369863013698
2462,27.41369863013699
2468,39.06849315068493
2502,21.16164383561644
2529,36.47397260273973
2490,31.961643835616442
2500,40.361643835616434
2566,57.2
2744,30.156164383561645
2784,51.10136986301371
2429,26.334246575342465
2431,36.553424657534244
2479,35.07397260273972
2487,35.22191780821917
2513,51.419178082191785
2565,33.3041095890411
2723,34.45753424657534
2463,31.12054794520548
2478,35.282191780821925
2503,29.73150684931507
2620,45.83013698630136
2850,37.47945205479452
2905,5.076712328767123
2906,34.34246575342465
3183,46.824657534246576
3237,37.41369863013698
3244,30.54794520547945
3246,35.06849315068493
3267,34.054794520547944
46863,38.66575342465753
2854,37.5013698630137
2907,36.030136986301365
2944,35.682191780821924
2984,39.728767123287675
3070,29.36986301369863
3331,31.843835616438355
3337,36.61369863013699
2942,33.23287671232877
3002,54.728767123287675
3223,37.890410958904106
3341,40.13150684931506
3347,32.602739726027394
3353,38.753424657534254
3354,29.756164383561643
3361,54.81095890410959
3363,30.701369863013703
3366,31.97260273972603
3367,31.556164383561644
3368,33.57808219178082
3370,28.463013698630142
2991,38.13972602739726
3024,42.57808219178082
3046,32.5013698630137
3062,32.0027397260274
6762,40.052054794520544
6763,33.156164383561645
3328,36.54246575342465
2938,36.41369863013698
3082,63.402739726027406
3123,32.22191780821917
3303,30.827397260273965
2943,28.671232876712327
3069,43.29041095890411
3124,37.98630136986301
3163,27.34794520547945
3266,27.523287671232875
3282,32.08767123287672
3522,37.706849315068496
3562,40.76438356164383
3568,29.76438356164384
3848,26.128767123287673
3864,41.969863013698635
4002,31.252054794520546
4009,35.876712328767134
3908,29.24383561643836
4044,35.47397260273973
4046,29.471232876712328
4052,27.797260273972608
4062,36.052054794520544
4063,44.98356164383562
3388,34.63835616438356
3903,51.82739726027398
4006,33.506849315068486
4012,51.134246575342466
4042,30.90410958904109
3444,29.97808219178082
3493,27.953424657534253
3726,42.26027397260275
3767,28.87397260273973
3802,39.15616438356165
3851,50.95616438356164
3542,32.586301369863016
3587,29.668493150684927
3602,39.030136986301365
3663,44.136986301369866
3933,42.23561643835617
3443,33.05205479452055
3488,44.654794520547945
3490,41.73698630136986
3626,55.153424657534245
3730,32.9013698630137
3771,39.82191780821917
3842,35.24109589041096
3863,40.74794520547945
3904,39.273972602739725
3586,28.180821917808217
3665,29.684931506849317
3978,31.589041095890412
3979,34.172602739726024
4084,44.28493150684932
4122,32.320547945205476
4275,53.12602739726027
4278,35.246575342465746
4281,33.08767123287672
4285,33.87397260273973
4327,33.64657534246575
4218,33.657534246575345
4264,30.04109589041096
4288,41.97534246575343
4307,52.273972602739725
4308,46.94794520547945
4346,39.61369863013699
4371,28.97808219178082
4214,43.158904109589045
4343,44.205479452054796
4422,40.44109589041096
4483,32.484931506849314
4212,32.30958904109589
4484,33.282191780821925
4527,25.824657534246573
4546,30.928767123287674
4548,32.21917808219178
4090,30.58082191780822
4169,35.14520547945205
4202,33.5972602739726
4204,37.24109589041096
4209,43.37808219178083
4287,39.767123287671225
4302,47.51506849315069
4075,44.701369863013696
4105,36.14794520547945
4179,35.14520547945205
4223,29.75890410958904
4387,39.30958904109589
4082,34.52054794520548
4085,35.06027397260274
4246,31.526027397260275
4286,42.64109589041096
4305,43.56438356164385
4342,43.534246575342465
4404,30.063013698630137
4444,29.71506849315068
4602,35.389041095890406
4662,36.49315068493151
4772,30.06849315068493
4903,28.668493150684927
4935,51.23835616438356
4945,34.35342465753425
4958,37.53424657534247
4936,32.315068493150676
4947,30.805479452054797
4948,31.583561643835612
4962,28.36164383561644
4966,25.049315068493147
5042,36.43287671232877
4873,33.336986301369855
4982,33.753424657534254
4988,36.369863013698634
5055,37.93150684931507
5058,41.26301369863014
5063,27.641095890410963
4960,38.227397260273975
4984,34.93972602739726
4989,36.109589041095894
5082,43.05479452054794
5085,33.3041095890411
4802,40.15616438356165
4875,33.701369863013696
4883,30.473972602739725
4979,28.517808219178075
4934,41.25753424657535
4970,42.45753424657535
4983,36.8
5053,56.88767123287671
5066,33.47945205479452
5068,30.235616438356168
5069,48.69315068493151
4642,34.594520547945216
4651,38.47397260273973
4944,36.55890410958904
4978,40.18082191780822
4991,28.02739726027397
5022,26.01095890410959
4605,34.49589041095891
4785,48.23561643835617
4826,26.95890410958904
4827,38.610958904109594
4933,33.3041095890411
4937,39.945205479452056
4951,46.53972602739726
5512,28.46575342465753
5662,36.18356164383562
5805,35.75890410958904
5556,30.98904109589041
5922,31.89041095890411
6006,34.34246575342465
5342,26.476712328767125
5553,41.52602739726027
6004,55.58356164383562
5208,17.6
5507,35.186301369863024
5511,27.224657534246568
5544,38.57808219178082
5547,40.84931506849315
6043,33.87397260273973
5246,29.87397260273973
5251,28.358904109589037
5286,43.46027397260274
5383,41.01095890410959
5406,32.25753424657534
5509,27.249315068493146
5623,29.76164383561644
5648,26.4027397260274
5124,33.824657534246576
5283,20.898630136986306
5445,49.56712328767122
5522,43.2027397260274
5523,31.51232876712329
5542,29.175342465753427
5723,30.389041095890413
5823,36.48219178082192
6645,34.9041095890411
6688,38.58904109589041
6777,47.016438356164386
6852,31.58630136986301
6902,38.536986301369865
6903,34.293150684931504
6905,35.33150684931507
