ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
52361,93642,1100811707,2016-12-25 22:41:02,2017-07-30 21:58:29,CANCEL
53464,21408,1100699001,2016-12-29 15:26:25,2017-12-19 20:37:46,CANCEL
57281,103062,1100819412,2017-01-23 17:54:47,2017-11-11 20:20:27,CANCEL
58701,105342,1100804166,2017-01-30 21:02:41,2017-05-26 15:06:39,CANCEL
58782,105342,1100804166,2017-01-31 13:16:02,2017-05-26 15:06:31,CANCEL
58181,25202,1100729611,2017-01-28 19:45:46,2017-09-12 11:29:04,CANCEL
63362,58043,1100514812,2017-03-08 16:07:10,2017-09-11 14:55:28,CANCEL
63621,31797,1100747845,2017-03-10 14:59:12,2017-07-22 10:32:22,CANCEL
58981,58043,1100514812,2017-02-01 14:27:48,2017-09-11 14:55:41,CANCEL
60841,109569,1100824231,2017-02-14 18:47:57,2017-06-12 13:11:39,CANCEL
62641,110105,1100763497,2017-03-03 20:56:16,2017-12-12 20:55:59,CANCEL
60843,109569,1100824231,2017-02-14 18:55:55,2017-06-12 13:10:37,CANCEL
61201,110105,1100763497,2017-02-19 18:11:45,2017-12-12 20:53:53,CANCEL
63361,58043,1100514812,2017-03-08 16:03:39,2017-09-11 14:55:35,CANCEL
60842,109569,1100824231,2017-02-14 18:52:49,2017-06-12 13:10:56,CANCEL
73943,125762,1100548045,2017-05-12 11:19:47,2017-05-13 11:21:50,CANCEL
74723,131582,1100845875,2017-05-17 00:46:45,2017-05-17 00:52:53,CANCEL
74941,132144,1100846176,2017-05-18 07:27:45,2017-05-22 21:57:30,CANCEL
75041,127823,1100842951,2017-05-18 15:33:55,2017-05-18 15:40:18,CANCEL
73942,125762,1100548045,2017-05-12 11:19:47,2017-05-13 11:21:50,CANCEL
74603,131582,1100845875,2017-05-16 14:10:59,2017-05-17 00:52:38,CANCEL
74703,131986,1100674747,2017-05-16 21:24:00,2017-05-23 10:03:06,CANCEL
74725,131582,1100845875,2017-05-17 00:57:39,2017-05-17 00:59:16,CANCEL
74726,131582,1100845875,2017-05-17 01:03:39,2017-05-17 01:05:14,CANCEL
74881,132202,1100846264,2017-05-17 18:37:46,2017-05-17 18:38:40,CANCEL
71821,127723,1100842992,2017-05-03 13:59:54,2017-06-14 00:44:31,CANCEL
74561,131631,1100846025,2017-05-16 11:57:57,2017-05-16 12:57:15,CANCEL
73442,124783,1100476971,2017-05-10 11:37:11,2017-05-14 21:28:25,CANCEL
74121,129843,1100844855,2017-05-13 19:46:42,2017-05-13 19:48:46,CANCEL
74581,131631,1100846025,2017-05-16 12:58:31,2017-05-16 13:00:37,CANCEL
74642,131903,1100846082,2017-05-16 16:50:09,2017-05-16 16:53:07,CANCEL
74724,131582,1100845875,2017-05-17 00:51:04,2017-05-17 00:52:22,CANCEL
74802,132144,1100846176,2017-05-17 12:31:44,2017-05-22 21:57:56,CANCEL
74821,132144,1100846176,2017-05-17 12:53:36,2017-05-22 21:57:45,CANCEL
73102,127723,1100842992,2017-05-09 01:21:00,2017-06-14 00:44:45,CANCEL
71701,127823,1100842951,2017-05-02 23:47:12,2017-05-18 15:40:25,CANCEL
74042,125762,1100548045,2017-05-13 10:44:32,2017-05-13 11:22:13,CANCEL
74081,121924,1100829482,2017-05-13 12:55:13,2017-05-13 12:55:45,CANCEL
69721,125001,1100524509,2017-04-24 02:11:12,2017-10-20 23:59:00,CANCEL
74141,131206,1100486466,2017-05-13 21:11:35,2017-05-13 21:17:04,CANCEL
72901,122143,1100612246,2017-05-08 11:50:45,2017-05-30 19:45:11,CANCEL
73263,31845,1100727734,2017-05-09 13:37:21,2017-05-29 09:05:28,CANCEL
71181,127182,1100842400,2017-04-30 23:56:44,2017-06-19 12:04:21,CANCEL
74722,131582,1100845875,2017-05-17 00:40:04,2017-05-17 00:53:09,CANCEL
74761,131631,1100846025,2017-05-17 10:24:04,2017-05-17 10:25:53,CANCEL
75681,133902,1100846456,2017-05-22 20:38:34,2017-05-26 21:40:42,CANCEL
75704,132144,1100846176,2017-05-22 22:00:16,2017-05-23 22:33:31,CANCEL
75705,132144,1100846176,2017-05-22 22:18:50,2017-05-23 22:33:20,CANCEL
76321,109567,1100848065,2017-05-26 17:29:49,2017-05-27 08:01:37,CANCEL
76362,109567,1100848065,2017-05-27 08:00:19,2017-05-27 08:01:02,CANCEL
76402,135244,1100848408,2017-05-27 22:13:22,2017-06-13 17:28:44,CANCEL
76403,135244,1100848408,2017-05-27 22:13:22,2017-06-13 17:28:44,CANCEL
76601,135508,1100521578,2017-05-29 07:20:14,2017-05-29 07:21:15,CANCEL
76803,135645,1100849036,2017-05-29 22:50:07,2017-05-31 10:06:43,CANCEL
76821,135645,1100849036,2017-05-30 00:42:42,2017-05-31 09:15:37,CANCEL
77262,46388,1100656747,2017-05-31 21:06:57,2017-05-31 21:11:30,CANCEL
77268,110742,1100842727,2017-05-31 22:06:12,2017-06-05 08:01:44,CANCEL
77721,135521,1100589832,2017-06-03 19:44:51,2017-06-03 19:45:42,CANCEL
78022,135521,1100589832,2017-06-04 21:52:05,2017-06-04 22:15:43,CANCEL
75621,133884,1100821222,2017-05-22 17:50:36,2017-05-22 18:09:42,CANCEL
75641,122013,1100847416,2017-05-22 18:35:48,2017-05-24 01:55:10,CANCEL
76101,133962,1100847472,2017-05-24 15:50:11,2017-05-24 15:52:06,CANCEL
76102,133962,1100847472,2017-05-24 15:50:11,2017-05-24 15:52:06,CANCEL
76543,126664,1100840247,2017-05-28 20:35:25,2017-05-28 20:38:30,CANCEL
76681,135514,1100848825,2017-05-29 14:17:09,2017-05-30 13:29:00,CANCEL
76084,132144,1100846176,2017-05-24 15:02:53,2017-05-24 16:17:34,CANCEL
76104,113303,1100828741,2017-05-24 16:02:06,2017-05-30 10:58:21,CANCEL
76123,133962,1100847472,2017-05-24 16:51:57,2017-05-24 17:00:39,CANCEL
76201,108346,1100822872,2017-05-25 08:48:06,2017-05-27 10:07:30,CANCEL
76461,134645,1100847847,2017-05-28 13:33:24,2017-06-24 20:35:09,CANCEL
76627,135533,1100619685,2017-05-29 10:40:28,2017-05-29 10:52:14,CANCEL
76781,135618,1100849031,2017-05-29 21:21:41,2017-05-29 21:22:14,CANCEL
77112,53046,1100849242,2017-05-30 22:31:04,2017-05-30 22:31:49,CANCEL
77113,53046,1100849242,2017-05-30 22:31:04,2017-05-30 22:31:49,CANCEL
77147,135645,1100849036,2017-05-31 09:17:39,2017-05-31 10:06:32,CANCEL
77151,135521,1100589832,2017-05-31 09:55:20,2017-05-31 10:01:09,CANCEL
77152,135521,1100589832,2017-05-31 09:55:20,2017-05-31 10:01:09,CANCEL
77157,25503,1100526827,2017-05-31 11:08:18,2017-06-01 00:33:25,CANCEL
77343,117842,1100841537,2017-06-01 14:19:21,2017-06-01 14:19:41,CANCEL
77602,136289,1100849822,2017-06-03 10:16:13,2017-07-01 10:40:04,CANCEL
77749,128222,1100843139,2017-06-04 00:13:22,2017-06-04 00:17:28,CANCEL
77750,128222,1100843139,2017-06-04 00:13:22,2017-06-04 00:17:28,CANCEL
75461,133582,1100657155,2017-05-22 09:52:42,2017-05-22 11:19:24,CANCEL
75706,133962,1100847472,2017-05-22 22:31:43,2017-05-23 22:40:21,CANCEL
76122,132144,1100846176,2017-05-24 16:50:46,2017-05-24 17:03:35,CANCEL
76361,109567,1100848065,2017-05-27 08:00:03,2017-05-27 08:01:02,CANCEL
76521,135444,1100848763,2017-05-28 19:24:19,2017-05-30 16:56:39,CANCEL
76725,131631,1100846025,2017-05-29 17:07:40,2017-05-29 17:07:55,CANCEL
77269,136023,1100849470,2017-05-31 22:06:40,2017-06-03 14:29:29,CANCEL
77481,136246,1100849681,2017-06-02 13:42:39,2017-06-02 13:45:45,CANCEL
77748,15256,1100780437,2017-06-04 00:10:26,2017-06-30 16:05:22,CANCEL
77821,136607,1100850180,2017-06-04 12:05:27,2017-06-04 12:05:55,CANCEL
75342,133182,1100635334,2017-05-21 15:28:44,2017-05-21 15:44:55,CANCEL
75661,133902,1100846456,2017-05-22 20:14:58,2017-05-26 21:40:46,CANCEL
75922,134203,1100847522,2017-05-23 16:23:02,2017-05-23 16:32:30,CANCEL
76064,134403,1100847632,2017-05-24 11:14:36,2017-05-24 11:19:02,CANCEL
76121,133962,1100847472,2017-05-24 16:46:56,2017-05-24 17:00:27,CANCEL
