IDEABOOK_ID,CUSTOMER_ID,NAME,DESCRIPTION,IDEABOOK_TYPE,ITEM_ID,MATNR,ITEM_TYPE
3334,2342,Home Decoration,,ITEM,3153,19088103.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3582,59008375.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3584,59007937.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3625,59003359.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3626,59000177.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3627,59000165.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3628,19096152.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3630,19096185.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3631,59007257.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3583,59008961.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3629,19045919.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3585,19110325.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3586,19108480.0,MDM_CYBER
3905,2987,Supalai Rachathewee,,ITEM,3587,59001821.0,MDM_CYBER
4105,3245,Living room,,ITEM,3644,,INSPIRATION
4105,3245,Living room,,ITEM,3645,,INSPIRATION
4120,3266,Bed Room,,ITEM,3663,19023350.0,MDM_CYBER
4120,3266,Bed Room,,ITEM,3665,19031449.0,MDM_CYBER
4933,3984,2B home,"Bed, wardrobe, sofa, entertain",ITEM,3862,,INSPIRATION
4933,3984,2B home,"Bed, wardrobe, sofa, entertain",ITEM,3865,,INSPIRATION
4933,3984,2B home,"Bed, wardrobe, sofa, entertain",ITEM,3863,,INSPIRATION
4933,3984,2B home,"Bed, wardrobe, sofa, entertain",ITEM,3864,,INSPIRATION
5006,4090,ไม่ๆๆๆ,,ITEM,3883,19051008.0,MDM_CYBER
5006,4090,ไม่ๆๆๆ,,ITEM,3903,19047436.0,MDM_CYBER
5006,4090,ไม่ๆๆๆ,,ITEM,3882,19077425.0,MDM_CYBER
5006,4090,ไม่ๆๆๆ,,ITEM,3884,19059640.0,MDM_CYBER
5026,4107,โซฟาห้องรับแขก,,ITEM,3902,,PHOTO
5086,4166,พื้นที่น่ารัก,,ITEM,3942,,INSPIRATION
5086,4166,พื้นที่น่ารัก,,ITEM,6642,,INSPIRATION
5125,4206,sanchez vintage,,ITEM,3962,,INSPIRATION
5145,4224,ตู้สูง,,ITEM,4007,19036586.0,MDM_CYBER
5145,4224,ตู้สูง,,ITEM,4008,19091003.0,MDM_CYBER
5145,4224,ตู้สูง,,ITEM,4005,19071898.0,MDM_CYBER
5145,4224,ตู้สูง,,ITEM,4006,19045728.0,MDM_CYBER
5147,4225,Sofa Table,,ITEM,4009,,INSPIRATION
981,22,น่ารัก,ชอบๆ,ITEM,2002,,INSPIRATION
981,22,น่ารัก,ชอบๆ,ITEM,3062,,INSPIRATION
981,22,น่ารัก,ชอบๆ,ITEM,3042,,INSPIRATION
981,22,น่ารัก,ชอบๆ,ITEM,3162,19037281.0,MDM_CYBER
981,22,น่ารัก,ชอบๆ,ITEM,3163,19071479.0,MDM_CYBER
981,22,น่ารัก,ชอบๆ,ITEM,3164,19110083.0,MDM_CYBER
1019,41,sdf,sadf,ITEM,3022,,INSPIRATION
1019,41,sdf,sadf,ITEM,1000,,INSPIRATION
3345,2339,ตู้,,ITEM,3330,19091631.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3166,19088234.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3336,19089758.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3340,19076087.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3503,19076090.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3168,19089166.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3339,19076089.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3167,19091630.0,MDM_CYBER
3345,2339,ตู้,,ITEM,3502,19078546.0,MDM_CYBER
3440,2487,ห้อง 30,,ITEM,3262,19106679.0,MDM_CYBER
3440,2487,ห้อง 30,,ITEM,3282,19096167.0,MDM_CYBER
3440,2487,ห้อง 30,,ITEM,3283,59006483.0,MDM_CYBER
3440,2487,ห้อง 30,,ITEM,3383,19077273.0,MDM_CYBER
3513,2330,ห้องนอน,,ITEM,3335,59008822.0,MDM_CYBER
3515,2339,โต๊ะกลาง โต๊ะข้าง,,ITEM,3361,19091483.0,MDM_CYBER
3515,2339,โต๊ะกลาง โต๊ะข้าง,,ITEM,3337,19090883.0,MDM_CYBER
3515,2339,โต๊ะกลาง โต๊ะข้าง,,ITEM,3355,19060076.0,MDM_CYBER
3515,2339,โต๊ะกลาง โต๊ะข้าง,,ITEM,3362,19078418.0,MDM_CYBER
3515,2339,โต๊ะกลาง โต๊ะข้าง,,ITEM,3338,19090882.0,MDM_CYBER
3600,21,ห้องนอน,,ITEM,4223,25014019.0,MDM_CYBER
3600,21,ห้องนอน,,ITEM,4222,25017470.0,MDM_CYBER
3691,2710,my condo,,ITEM,3444,19106684.0,MDM_CYBER
3691,2710,my condo,,ITEM,3442,19090652.0,MDM_CYBER
3691,2710,my condo,,ITEM,3443,19105557.0,MDM_CYBER
3691,2710,my condo,,ITEM,3445,19106683.0,MDM_CYBER
3691,2710,my condo,,ITEM,3446,19111286.0,MDM_CYBER
3691,2710,my condo,,ITEM,3447,19112213.0,MDM_CYBER
3691,2710,my condo,,ITEM,3448,19106694.0,MDM_CYBER
3691,2710,my condo,,ITEM,3449,19047650.0,MDM_CYBER
4101,3244,New Look,,ITEM,3642,19101779.0,MDM_CYBER
4437,3496,ห้องนอน,,ITEM,3732,,INSPIRATION
4437,3496,ห้องนอน,,ITEM,3733,59008822.0,MDM_CYBER
4437,3496,ห้องนอน,,ITEM,3734,59008819.0,MDM_CYBER
3409,2439,room663,,ITEM,3222,19105349.0,MDM_CYBER
3506,2339,โต๊ะทำงาน,,ITEM,3363,19077807.0,MDM_CYBER
3506,2339,โต๊ะทำงาน,,ITEM,3331,19056219.0,MDM_CYBER
3506,2339,โต๊ะทำงาน,,ITEM,3332,19089125.0,MDM_CYBER
3506,2339,โต๊ะทำงาน,,ITEM,3333,19078415.0,MDM_CYBER
3506,2339,โต๊ะทำงาน,,ITEM,3334,19057911.0,MDM_CYBER
3506,2339,โต๊ะทำงาน,,ITEM,3357,19056218.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3346,19045724.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3364,19071430.0,MDM_CYBER
3542,2535,SMITH,,ITEM,6764,59007665.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3347,19091930.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3348,19071269.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3350,25017509.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3366,19027089.0,MDM_CYBER
3542,2535,SMITH,,ITEM,4002,19098019.0,MDM_CYBER
3542,2535,SMITH,,ITEM,4003,19093902.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3342,19086613.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3354,25013554.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3551,19067390.0,MDM_CYBER
3542,2535,SMITH,,ITEM,5002,19087091.0,MDM_CYBER
3542,2535,SMITH,,ITEM,6765,19055519.0,MDM_CYBER
3542,2535,SMITH,,ITEM,6766,19113183.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3344,19110489.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3343,19089163.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3345,19077181.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3349,19057813.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3351,25013526.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3352,25013525.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3353,25013597.0,MDM_CYBER
3542,2535,SMITH,,ITEM,3365,19030280.0,MDM_CYBER
3542,2535,SMITH,,ITEM,4004,19077467.0,MDM_CYBER
3542,2535,SMITH,,ITEM,5003,19087089.0,MDM_CYBER
3542,2535,SMITH,,ITEM,8142,19077137.0,MDM_CYBER
3546,2339,ตู้เสื้อผ้า,,ITEM,3360,19088233.0,MDM_CYBER
3825,2507,ห้องนอน,,ITEM,3922,59001307.0,MDM_CYBER
3825,2507,ห้องนอน,,ITEM,3462,59008341.0,MDM_CYBER
3825,2507,ห้องนอน,,ITEM,3924,59006698.0,MDM_CYBER
3825,2507,ห้องนอน,,ITEM,3923,59008127.0,MDM_CYBER
3842,2842,แต่งห้อง,,ITEM,3484,19101637.0,MDM_CYBER
3842,2842,แต่งห้อง,,ITEM,3483,19037268.0,MDM_CYBER
3842,2842,แต่งห้อง,,ITEM,3485,19091918.0,MDM_CYBER
3842,2842,แต่งห้อง,,ITEM,3486,19091928.0,MDM_CYBER
3842,2842,แต่งห้อง,,ITEM,3487,19096187.0,MDM_CYBER
3842,2842,แต่งห้อง,,ITEM,3482,19037267.0,MDM_CYBER
4119,3266,Work Space,,ITEM,3662,59002916.0,MDM_CYBER
4119,3266,Work Space,,ITEM,3664,19037845.0,MDM_CYBER
4119,3266,Work Space,,ITEM,3666,19044416.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3709,19076896.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3710,19077089.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3708,19024114.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3706,19096173.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3707,19096191.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3711,19112395.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3712,59008643.0,MDM_CYBER
4409,3466,ห้องนอนฝ้าย v1,,ITEM,3713,59007902.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3727,19097682.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3726,19077083.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3730,19101785.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3731,19085620.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3722,59008876.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3723,59007677.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3724,59004870.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3728,19068842.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3729,19077272.0,MDM_CYBER
4432,3492,ห้องนอน,,ITEM,3725,59007903.0,MDM_CYBER
4785,3845,ทดสอบ,,ITEM,3802,19097322.0,MDM_CYBER
4844,3905,โต๊ะทำงาน,,ITEM,3822,19036595.0,MDM_CYBER
4921,3967,ห้องนอน,,ITEM,3842,59007253.0,MDM_CYBER
3344,2339,เตียง,,ITEM,3329,19089592.0,MDM_CYBER
3344,2339,เตียง,,ITEM,3165,19078314.0,MDM_CYBER
3501,2339,โต๊ะอาหาร,,ITEM,3323,19055703.0,MDM_CYBER
3501,2339,โต๊ะอาหาร,,ITEM,3324,19076067.0,MDM_CYBER
3501,2339,โต๊ะอาหาร,,ITEM,3325,19096333.0,MDM_CYBER
3501,2339,โต๊ะอาหาร,,ITEM,3322,19100637.0,MDM_CYBER
3502,2339,เก้าอี้โต๊ะอาหาร,,ITEM,3327,19080353.0,MDM_CYBER
3502,2339,เก้าอี้โต๊ะอาหาร,,ITEM,3326,19088103.0,MDM_CYBER
3502,2339,เก้าอี้โต๊ะอาหาร,,ITEM,3328,19077180.0,MDM_CYBER
3502,2339,เก้าอี้โต๊ะอาหาร,,ITEM,3356,19056221.0,MDM_CYBER
3544,2339,คอนโซล,,ITEM,3522,19094371.0,MDM_CYBER
3544,2339,คอนโซล,,ITEM,3358,19097663.0,MDM_CYBER
3684,2705,khaew,,ITEM,3422,,INSPIRATION
4040,2305,Vintage,,ITEM,3603,,INSPIRATION
4040,2305,Vintage,,ITEM,3602,,INSPIRATION
4040,2305,Vintage,,ITEM,3604,19109894.0,MDM_CYBER
4104,3245,Bedroom,,ITEM,3643,,INSPIRATION
4404,3462,New home,,ITEM,3705,,INSPIRATION
4582,3622,ตกแต่ง,,ITEM,3744,19041860.0,MDM_CYBER
4582,3622,ตกแต่ง,,ITEM,3743,59008884.0,MDM_CYBER
4582,3622,ตกแต่ง,,ITEM,3745,19041970.0,MDM_CYBER
4582,3622,ตกแต่ง,,ITEM,3742,19042355.0,MDM_CYBER
4623,2429,bedroom,,ITEM,3762,,INSPIRATION
4623,2429,bedroom,,ITEM,34584,,INSPIRATION
3225,2245,Living Room,,ITEM,3103,19014714.0,MDM_CYBER
3225,2245,Living Room,,ITEM,3104,59008884.0,MDM_CYBER
3225,2245,Living Room,,ITEM,3082,59008642.0,MDM_CYBER
3225,2245,Living Room,,ITEM,3102,19060076.0,MDM_CYBER
3260,2083,โซฟา,,ITEM,3122,,INSPIRATION
3330,2339,โซฟา,,ITEM,3149,19077181.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3145,19055519.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3146,19088112.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3150,19049546.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3151,19102428.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3152,19089569.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3142,19110679.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3143,19080294.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3144,19080295.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3147,19088106.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3148,19055609.0,MDM_CYBER
3330,2339,โซฟา,,ITEM,3359,19108367.0,MDM_CYBER
3381,2413,Favourite,,ITEM,3704,19044405.0,MDM_CYBER
3381,2413,Favourite,,ITEM,4482,19036583.0,MDM_CYBER
3381,2413,Favourite,,ITEM,3185,19110591.0,MDM_CYBER
3381,2413,Favourite,,ITEM,3702,19044412.0,MDM_CYBER
3381,2413,Favourite,,ITEM,5962,19106901.0,MDM_CYBER
3381,2413,Favourite,,ITEM,4483,19036586.0,MDM_CYBER
3381,2413,Favourite,,ITEM,5042,19071521.0,MDM_CYBER
3381,2413,Favourite,,ITEM,3184,19110592.0,MDM_CYBER
3381,2413,Favourite,,ITEM,3703,19044410.0,MDM_CYBER
3381,2413,Favourite,,ITEM,17302,59004830.0,MDM_CYBER
3381,2413,Favourite,,ITEM,17124,19078503.0,MDM_CYBER
3381,2413,Favourite,,ITEM,17123,59002810.0,MDM_CYBER
3381,2413,Favourite,,ITEM,17303,59003139.0,MDM_CYBER
3389,2420,bedroom,,ITEM,3186,,INSPIRATION
3402,2246,Monash Lek,,ITEM,3202,59008125.0,MDM_CYBER
3425,2465,ห้องนอน,,ITEM,3242,,INSPIRATION
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,3304,59006660.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,3303,59000122.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,3302,19059663.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,16658,,INSPIRATION
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,16656,19090897.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,16657,19112262.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,16660,59011016.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,16661,19114411.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,16662,19114079.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19393,19058752.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19389,19050586.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19042,59010369.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19392,19100700.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19388,19089163.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19390,19052001.0,MDM_CYBER
3472,2502,สำหรับห้องนั่งเล่น,,ITEM,19391,19036696.0,MDM_CYBER
3519,2525,คอนโดพระราม9,,ITEM,3341,,INSPIRATION
4061,3166,Melona,,ITEM,3624,19086638.0,MDM_CYBER
4061,3166,Melona,,ITEM,3623,19086645.0,MDM_CYBER
4061,3166,Melona,,ITEM,3622,19086648.0,MDM_CYBER
4286,3387,closet,,ITEM,3682,,INSPIRATION
4439,3496,ห้องนั่งเล่น,,ITEM,3735,59008824.0,MDM_CYBER
4703,3743,Sofa,,ITEM,3785,19109649.0,MDM_CYBER
4703,3743,Sofa,,ITEM,6662,19015920.0,MDM_CYBER
4703,3743,Sofa,,ITEM,3783,19055861.0,MDM_CYBER
4703,3743,Sofa,,ITEM,3782,19055592.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4343,19093164.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4324,19088981.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4022,19031434.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4025,19077425.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4342,19109565.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4344,19059639.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4023,19047434.0,MDM_CYBER
5165,4090,วางทีวี,,ITEM,4024,19086661.0,MDM_CYBER
5860,4942,Dressing room,,ITEM,4203,,INSPIRATION
6545,5511,กล่องใส่กุญแจ,,ITEM,4558,25016972.0,MDM_CYBER
6545,5511,กล่องใส่กุญแจ,,ITEM,4560,25016967.0,MDM_CYBER
6545,5511,กล่องใส่กุญแจ,,ITEM,4562,25017682.0,MDM_CYBER
6545,5511,กล่องใส่กุญแจ,,ITEM,4569,25015923.0,MDM_CYBER
6545,5511,กล่องใส่กุญแจ,,ITEM,4563,25017684.0,MDM_CYBER
6545,5511,กล่องใส่กุญแจ,,ITEM,4561,25017683.0,MDM_CYBER
6545,5511,กล่องใส่กุญแจ,,ITEM,4559,25016974.0,MDM_CYBER
6586,5644,sofa,,ITEM,4663,19108378.0,MDM_CYBER
6586,5644,sofa,,ITEM,4664,19108379.0,MDM_CYBER
6586,5644,sofa,,ITEM,4666,19088106.0,MDM_CYBER
6586,5644,sofa,,ITEM,4662,19078049.0,MDM_CYBER
6586,5644,sofa,,ITEM,4665,19094916.0,MDM_CYBER
6586,5644,sofa,,ITEM,4667,19088112.0,MDM_CYBER
6586,5644,sofa,,ITEM,4668,19097636.0,MDM_CYBER
6586,5644,sofa,,ITEM,8511,19077048.0,MDM_CYBER
6586,5644,sofa,,ITEM,8510,19090972.0,MDM_CYBER
6586,5644,sofa,,ITEM,8509,19062238.0,MDM_CYBER
6586,5644,sofa,,ITEM,8512,19089133.0,MDM_CYBER
6586,5644,sofa,,ITEM,8605,19109846.0,MDM_CYBER
8267,7328,ห้องที่อยากได้,,ITEM,5282,,PHOTO
8267,7328,ห้องที่อยากได้,,ITEM,5283,,PHOTO
8531,7570,condo,,ITEM,5324,,INSPIRATION
8531,7570,condo,,ITEM,5325,,INSPIRATION
8531,7570,condo,,ITEM,5326,,INSPIRATION
8531,7570,condo,,ITEM,5327,,INSPIRATION
8531,7570,condo,,ITEM,5328,,INSPIRATION
8545,7586,condo,,ITEM,5342,,INSPIRATION
8545,7586,condo,,ITEM,5343,,INSPIRATION
8545,7586,condo,,ITEM,5344,,INSPIRATION
8960,4252,Bedroom,,ITEM,5523,59001308.0,MDM_CYBER
8960,4252,Bedroom,,ITEM,5522,59008001.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,6926,19111285.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,6927,19111300.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,4027,19041859.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,4026,19042355.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,6942,19111294.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,6982,19070068.0,MDM_CYBER
5167,4090,เฟอร์ฯสำหรับผนังฝั่งห้องน้ำ,,ITEM,6943,19111297.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4083,59008860.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4085,59008495.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4088,59006738.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4084,59007499.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4086,59001239.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4087,59001220.0,MDM_CYBER
5366,4448,ห้องนอน,,ITEM,4089,59007256.0,MDM_CYBER
6883,5904,ห้องนอน,,ITEM,4742,,INSPIRATION
7044,5511,ของแต่งทั้งหมด,ของแต่งทั้งหมด,ITEM,4802,25017390.0,MDM_CYBER
7044,5511,ของแต่งทั้งหมด,ของแต่งทั้งหมด,ITEM,4803,25017389.0,MDM_CYBER
8571,7628,room,,ITEM,5383,,INSPIRATION
8571,7628,room,,ITEM,5384,,INSPIRATION
8571,7628,room,,ITEM,7922,,INSPIRATION
8981,8042,TV Cabinet,,ITEM,5542,19108850.0,MDM_CYBER
8981,8042,TV Cabinet,,ITEM,5547,19036583.0,MDM_CYBER
8981,8042,TV Cabinet,,ITEM,5543,19101787.0,MDM_CYBER
8981,8042,TV Cabinet,,ITEM,5548,19036586.0,MDM_CYBER
9523,8624,1,,ITEM,5862,59010152.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,5922,59008017.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9226,19106681.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9025,19076883.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9024,19090652.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9026,19106680.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9227,19106678.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9982,19106696.0,MDM_CYBER
9788,8464,ตู้โชว์,,ITEM,9983,19106693.0,MDM_CYBER
10104,9184,เตียงนอน 6 ฟุต,,ITEM,5990,19078314.0,MDM_CYBER
10104,9184,เตียงนอน 6 ฟุต,,ITEM,5991,19077469.0,MDM_CYBER
10104,9184,เตียงนอน 6 ฟุต,,ITEM,5992,19045920.0,MDM_CYBER
10104,9184,เตียงนอน 6 ฟุต,,ITEM,6002,19042768.0,MDM_CYBER
10104,9184,เตียงนอน 6 ฟุต,,ITEM,5993,19047189.0,MDM_CYBER
10161,9184,ตู้เสื้อผ้า,,ITEM,6003,19086678.0,MDM_CYBER
10161,9184,ตู้เสื้อผ้า,,ITEM,6004,19077715.0,MDM_CYBER
10161,9184,ตู้เสื้อผ้า,,ITEM,6005,19077422.0,MDM_CYBER
10161,9184,ตู้เสื้อผ้า,,ITEM,6006,19068836.0,MDM_CYBER
10304,9445,Sofa,,ITEM,6022,19071269.0,MDM_CYBER
10304,9445,Sofa,,ITEM,6024,19110851.0,MDM_CYBER
10304,9445,Sofa,,ITEM,6023,19110331.0,MDM_CYBER
10305,9445,ห้องนอน,,ITEM,6025,59010069.0,MDM_CYBER
10305,9445,ห้องนอน,,ITEM,6026,59008452.0,MDM_CYBER
10305,9445,ห้องนอน,,ITEM,6027,59008127.0,MDM_CYBER
10305,9445,ห้องนอน,,ITEM,6028,59008104.0,MDM_CYBER
10305,9445,ห้องนอน,,ITEM,6029,59006548.0,MDM_CYBER
10327,9487,เบย์,,ITEM,6042,,INSPIRATION
10331,9489,หรูลอฟท์,,ITEM,6045,,INSPIRATION
10331,9489,หรูลอฟท์,,ITEM,6046,,INSPIRATION
10341,9502,The Key,,ITEM,6055,19077083.0,MDM_CYBER
10341,9502,The Key,,ITEM,6276,19096340.0,MDM_CYBER
10341,9502,The Key,,ITEM,6302,19111535.0,MDM_CYBER
10341,9502,The Key,,ITEM,6322,19077277.0,MDM_CYBER
10341,9502,The Key,,ITEM,6049,19088986.0,MDM_CYBER
10341,9502,The Key,,ITEM,6050,19112411.0,MDM_CYBER
10341,9502,The Key,,ITEM,6052,19097682.0,MDM_CYBER
10341,9502,The Key,,ITEM,6053,19096171.0,MDM_CYBER
10341,9502,The Key,,ITEM,6054,19086673.0,MDM_CYBER
10341,9502,The Key,,ITEM,6047,19110851.0,MDM_CYBER
10341,9502,The Key,,ITEM,6048,19110639.0,MDM_CYBER
10341,9502,The Key,,ITEM,6051,19110331.0,MDM_CYBER
10341,9502,The Key,,ITEM,6060,19076883.0,MDM_CYBER
10341,9502,The Key,,ITEM,6061,19111285.0,MDM_CYBER
10341,9502,The Key,,ITEM,6062,19111297.0,MDM_CYBER
10341,9502,The Key,,ITEM,6284,19077090.0,MDM_CYBER
10341,9502,The Key,,ITEM,6056,19077272.0,MDM_CYBER
10341,9502,The Key,,ITEM,6057,19086639.0,MDM_CYBER
10341,9502,The Key,,ITEM,6058,19086680.0,MDM_CYBER
10341,9502,The Key,,ITEM,6059,19047939.0,MDM_CYBER
10341,9502,The Key,,ITEM,6287,19091927.0,MDM_CYBER
10341,9502,The Key,,ITEM,6289,19096339.0,MDM_CYBER
10341,9502,The Key,,ITEM,7647,19108849.0,MDM_CYBER
10341,9502,The Key,,ITEM,7650,19080285.0,MDM_CYBER
10341,9502,The Key,,ITEM,7644,19101643.0,MDM_CYBER
10341,9502,The Key,,ITEM,7646,19047476.0,MDM_CYBER
10341,9502,The Key,,ITEM,7645,19090401.0,MDM_CYBER
5543,4602,My livingroom,,ITEM,4102,19110639.0,MDM_CYBER
7261,6323,Hyde,,ITEM,4882,19090937.0,MDM_CYBER
7261,6323,Hyde,,ITEM,4883,59004748.0,MDM_CYBER
7980,6544,Plan Aspire interior,,ITEM,5242,59006452.0,MDM_CYBER
7980,6544,Plan Aspire interior,,ITEM,5243,19055902.0,MDM_CYBER
8561,7602,So hi,,ITEM,5362,,INSPIRATION
8706,7744,Sideboard,,ITEM,5404,19112399.0,MDM_CYBER
8706,7744,Sideboard,,ITEM,5403,19077275.0,MDM_CYBER
8708,7744,Gimmick,,ITEM,5408,19106679.0,MDM_CYBER
8708,7744,Gimmick,,ITEM,5406,19106682.0,MDM_CYBER
8708,7744,Gimmick,,ITEM,5407,19106685.0,MDM_CYBER
9060,7882,bed room,,ITEM,5564,19110738.0,MDM_CYBER
9060,7882,bed room,,ITEM,5567,19076897.0,MDM_CYBER
9060,7882,bed room,,ITEM,5702,19076896.0,MDM_CYBER
9060,7882,bed room,,ITEM,5565,19111255.0,MDM_CYBER
9060,7882,bed room,,ITEM,5704,19097694.0,MDM_CYBER
9060,7882,bed room,,ITEM,5712,19106905.0,MDM_CYBER
9060,7882,bed room,,ITEM,5714,19094074.0,MDM_CYBER
9060,7882,bed room,,ITEM,5705,19100903.0,MDM_CYBER
9060,7882,bed room,,ITEM,5703,19110755.0,MDM_CYBER
9060,7882,bed room,,ITEM,5566,19083160.0,MDM_CYBER
