"ORDER_ID","ORDER_ITEM_ID","MATNR","QUANTITY","TOTAL_PRICE"
"24,361","22,083","19035150",1,"2,200"
"24,444","22,164","59003879",1,"12,500"
"24,464","22,184","25017502",4,"7,600"
"24,542","22,244","19110830",1,"9,900"
"24,741","22,421","19117762",1,"19,900"
"24,801","22,461","59009777",1,"10,890"
"24,802","22,462","59009777",1,"10,890"
"24,963","22,623","19109094",1,"4,800"
"24,963","22,624","59001142",1,"17,900"
"25,081","22,741","19097694",1,"4,190"
"25,261","22,883","19112223",1,"12,900"
"25,322","22,902","19096338",1,"4,900"
"25,322","22,903","19100904",1,"1,100"
"25,381","22,961","19077251",2,"1,980"
"25,401","22,981","59010271",1,"19,900"
"25,401","22,982","59008455",1,"28,900"
"25,421","23,001","19111299",1,"3,010"
"25,421","23,002","19111287",1,"5,250"
"25,662","23,202","19088646",1,"19,900"
"25,762","23,302","19077247",1,"19,900"
"25,763","23,303","19100897",1,"29,900"
"26,182","23,667","19090824",1,"3,900"
"26,182","23,668","59006904",1,"5,990"
"26,342","23,824","25023313",1,390
"26,401","23,881","19086639",1,"1,750"
"26,421","23,901","19097663",1,"6,700"
"26,483","23,962","19115411",1,"14,490"
"26,482","23,963","19115405",1,"6,370"
"26,624","24,064","59012102",1,"24,900"
"26,624","24,065","19112399",1,0
"26,624","24,066","59003380",1,"20,500"
"26,641","24,081","19101651",1,"3,190"
"26,641","24,082","19067357",1,"3,900"
"26,641","24,083","19115408",1,"5,390"
"26,701","24,121","19087915",1,"34,900"
"26,741","24,161","19097663",1,"6,700"
"26,742","24,162","19090837",1,"9,390"
"26,743","24,163","19090837",1,"9,390"
"26,781","24,201","19027676",1,"7,350"
"26,782","24,202","59008491",1,"27,900"
"26,782","24,203","19067846",1,"9,900"
"26,801","24,221","19090831",1,"8,390"
"26,801","24,222","19090287",3,"16,170"
"26,801","24,223","19090834",1,"8,390"
"26,821","24,225","19090834",1,"8,390"
"26,821","24,226","19041249",3,"20,790"
"26,821","24,227","19090831",1,"8,390"
"26,822","24,228","19090831",1,"8,390"
"26,822","24,229","19041249",3,"20,790"
"26,822","24,230","19090834",1,"8,390"
"26,885","24,284","19071891",1,"24,900"
"26,883","24,285","19071892",1,"19,900"
"26,887","24,286","19071892",1,"19,900"
"26,886","24,287","19071891",1,"24,900"
"26,901","24,301","19071518",1,"1,680"
"26,941","24,341","19094079",1,"14,900"
"27,101","24,481","19071522",1,"2,380"
"27,161","24,521","19110762",1,"9,900"
"27,161","24,522","19071100",1,0
"27,201","24,561","19090840",1,"9,390"
"27,201","24,562","19114012",1,"1,950"
"27,201","24,563","19090824",1,"3,900"
"27,201","24,564","19114405",1,"3,990"
"27,201","24,565","59006904",1,"5,990"
"27,282","24,625","59010230",1,"41,250"
"27,283","24,626","59010230",1,"41,250"
"27,286","24,629","59010230",1,"41,250"
"27,287","24,630","59010230",1,"41,250"
"27,291","24,634","59010230",1,"41,250"
"27,292","24,635","59010230",1,"41,250"
"27,301","24,641","19081403",1,"6,600"
"27,301","24,642","19077099",1,0
"27,301","24,643","59008399",1,"29,900"
"27,301","24,644","59012051",1,"28,900"
"27,401","24,721","19111546",1,"33,900"
"27,521","24,821","59010260",1,"15,900"
"27,584","24,892","19090840",1,"9,390"
"27,585","24,893","19090840",1,"9,390"
"27,841","25,121","19114012",1,"1,950"
"27,841","25,122","19090824",1,"3,900"
"27,961","25,181","19114405",1,"3,990"
"27,961","25,182","19114012",1,"1,950"
"28,082","25,302","19106679",1,"4,590"
"19,781","18,201","25014349",1,990
"19,821","18,241","59003394",1,"41,900"
"19,861","18,264","19113820",1,"7,990"
"20,121","18,463","59011373",1,"11,500"
"20,182","18,522","59011469",1,"19,900"
"20,361","18,661","19086500",1,"2,970"
"20,361","18,662","19111456",1,"9,900"
"20,362","18,663","19027078",1,390
"20,362","18,664","19111456",1,"9,900"
"20,422","18,682","19112396",1,"2,380"
"20,423","18,683","19077277",1,"4,400"
"20,423","18,684","19112396",1,"2,380"
"20,582","18,842","19089452",1,"87,900"
"20,621","18,866","19068728",1,"19,200"
"20,661","18,901","19036595",1,"2,450"
"20,666","18,907","19114411",1,"19,900"
"20,667","18,908","59011044",1,"27,840"
"20,668","18,909","19045836",1,"29,900"
"20,701","18,927","19091665",1,"2,900"
"20,702","18,928","19091665",2,"5,800"
"20,821","19,041","19114079",1,"15,900"
"20,901","19,105","19115454",1,"4,800"
"20,901","19,106","59011473",1,"22,900"
"20,981","19,181","19037401",2,"11,900"
"21,381","19,561","19078314",2,"51,800"
"21,421","19,583","19097665",1,"23,900"
"21,422","19,584","19097665",1,"23,900"
"21,423","19,585","19097665",1,"23,900"
"21,424","19,586","19076885",1,"6,650"
"21,424","19,587","19097665",1,"23,900"
"21,461","19,621","19114565",1,"59,900"
"21,482","19,642","19112403",1,"1,680"
"21,482","19,643","19112402",1,"2,900"
"21,482","19,644","19041968",1,700
"21,482","19,645","19027081",2,910
"21,482","19,646","19112399",1,"1,750"
"21,482","19,647","19112396",1,"2,380"
"21,501","19,651","19110885",1,"2,100"
"21,503","19,653","19101668",1,"5,600"
"21,503","19,654","19110765",1,"7,500"
"21,522","19,662","59011473",1,"22,900"
"21,523","19,663","59011473",1,"22,900"
"21,622","19,742","19042767",1,"16,800"
"21,701","19,821","19106694",1,"5,290"
"21,702","19,822","19077103",1,"9,990"
"21,702","19,823","19042861",1,"4,050"
"21,801","19,881","19067357",4,"15,600"
"21,801","19,882","19042860",4,"21,600"
"21,801","19,883","19042858",4,"28,500"
"21,801","19,884","19100903",2,"2,200"
"21,861","19,901","19097680",1,"9,030"
"21,901","19,941","59011898",1,"18,900"
"21,961","19,983","19067357",1,"3,900"
"21,961","19,984","19063796",1,"6,860"
"21,961","19,985","19111301",1,"5,250"
"22,001","20,001","59011898",1,"18,900"
"22,003","20,003","59011898",1,"18,900"
"22,004","20,004","19043207",1,"6,975"
"22,021","20,021","19059632",2,"12,320"
"22,043","20,044","19097826",1,"9,800"
"22,044","20,045","19110756",1,"16,100"
"22,044","20,046","19045731",2,"5,320"
"22,044","20,047","19076887",2,"3,220"
"22,081","20,081","19097468",1,"7,200"
"22,081","20,082","19115119",1,"33,900"
"22,101","20,083","59011471",1,"23,900"
"22,283","20,204","19077719",1,"5,775"
"22,341","20,261","25023248",1,99
"22,341","20,262","25023246",1,99
"22,341","20,263","25023247",1,99
"22,341","20,264","25023253",1,99
"22,341","20,265","25023254",1,99
"22,341","20,266","25023255",1,99
"22,524","20,425","19108849",1,"4,970"
"22,583","20,483","19077083",1,"14,280"
"22,583","20,484","19112932",1,"12,075"
"22,583","20,485","19091979",1,"5,600"
"22,622","20,522","19111578",1,"9,900"
"22,643","20,543","19114014",2,"3,700"
"22,681","20,581","19055591",1,"9,240"
"22,703","20,603","19109692",1,"21,450"
"22,704","20,604","25023340",1,190
"22,781","20,681","19029446",2,"7,000"
"22,804","20,704","59007963",1,"18,900"
"22,804","20,705","59011469",1,"19,900"
"22,804","20,706","19076883",1,"8,990"
"22,901","20,801","19111281",1,"5,600"
"22,921","20,821","19116890",1,"4,900"
"22,943","20,843","19111281",1,"5,600"
"22,943","20,844","19027080",1,455
"23,002","20,905","19096339",1,"4,900"
"23,121","21,001","19081405",1,"7,500"
"23,161","21,023","19115080",1,"8,900"
"23,181","21,041","19090849",1,"46,500"
"23,421","21,221","19116888",1,"2,730"
"23,443","21,246","19111578",1,"9,900"
"24,049","21,810","19076084",1,"66,900"
"24,224","21,964","19114086",1,"19,900"
"24,225","21,965","19084941",1,"2,900"
"24,263","22,003","19111578",1,"9,900"
"24,362","22,084","19035150",1,"2,200"
"24,501","22,221","25017502",3,"5,700"
"24,723","22,404","19114079",1,"18,900"
"24,781","22,443","19112222",1,"22,900"
"24,921","22,581","19112402",1,"2,900"
"25,001","22,661","19046700",1,"15,825"
"25,121","22,765","19114354",1,"9,900"
"25,221","22,861","59003359",1,"15,500"
"25,481","23,061","19114354",1,"9,900"
"25,501","23,064","19077425",1,"5,400"
"25,561","23,101","19112395",1,"1,680"
"25,661","23,201","19088646",1,"19,900"
"25,761","23,301","19100897",1,"29,900"
"25,801","23,341","59009434",1,"25,500"
"26,061","23,566","19114405",1,"3,990"
"26,061","23,567","19041859",1,"2,990"
"26,061","23,568","59006904",1,"5,990"
"26,121","23,621","19037264",1,"13,920"
"26,162","23,662","19100903",1,"1,100"
"26,162","23,663","19077275",1,"2,715"
"26,162","23,664","19114012",1,"1,950"
"26,304","23,784","59011473",1,"22,900"
"26,305","23,785","19112396",1,"2,380"
"26,305","23,786","19090824",1,"3,900"
"26,381","23,861","19088648",1,"29,900"
"26,462","23,942","19067853",1,"12,500"
"26,501","23,981","59011473",1,"22,900"
"26,501","23,982","59006531",1,"15,900"
"27,202","24,566","19090840",1,"9,390"
"27,221","24,581","19068838",1,"5,390"
"27,381","24,701","19062377",2,"4,350"
"27,461","24,761","19115960",1,"2,090"
"27,461","24,762","19077269",1,"13,780"
"27,461","24,763","59004330",1,"37,900"
"27,461","24,764","59011530",1,"19,800"
"27,461","24,765","19113978",2,"3,800"
"27,461","24,766","19087090",1,"2,990"
"27,461","24,767","19096185",1,"4,290"
"27,461","24,768","19115959",1,"3,190"
"27,461","24,769","19100900",2,"3,450"
"27,461","24,770","19087089",1,"4,990"
"27,461","24,771","19112402",1,"2,900"
"27,541","24,841","59008492",1,"19,500"
"27,562","24,863","19088984",1,"5,900"
"27,582","24,882","19081434",1,"5,290"
"27,582","24,883","19101643",1,"5,600"
"27,582","24,884","19067348",1,"5,250"
"27,582","24,885","19085619",1,"4,900"
"27,582","24,886","19086650",1,"4,900"
"27,582","24,887","19086674",1,"12,500"
"27,582","24,888","19041345",1,"3,600"
"27,582","24,889","19110655",1,"34,900"
"27,582","24,890","19062256",1,"3,200"
"27,601","24,901","19035150",1,"2,200"
"27,681","24,961","19042780",1,"19,200"
"27,724","25,006","59007903",1,"35,900"
"27,724","25,007","19081403",1,"6,600"
"27,724","25,008","59012051",1,"28,900"
"27,741","25,021","19114405",1,"3,990"
"28,042","25,261","59012102",1,"24,900"
"28,041","25,262","59010260",1,"15,900"
"28,062","25,283","19031688",1,"3,040"
"28,142","25,361","19071892",2,"39,800"
"28,141","25,362","19071891",1,"24,900"
"28,161","25,381","19114405",1,"3,990"
"28,181","25,401","59011465",1,"19,900"
"28,181","25,402","59011466",1,"19,900"
"19,464","17,904","19109836",1,"9,900"
"19,464","17,905","19085389",1,"7,500"
"19,464","17,906","19085390",2,"4,800"
"19,661","18,081","19096339",1,"5,900"
"19,701","18,121","19106696",1,"3,790"
"19,701","18,122","19115370",1,"9,900"
"19,922","18,322","19109650",1,"8,320"
"19,923","18,323","19111456",1,"9,900"
"19,927","18,328","19086673",1,"10,900"
"19,941","18,341","19077264",1,"1,090"
"19,941","18,342","19070037",1,"1,470"
"19,941","18,343","19027077",2,780
"19,941","18,344","19027570",1,"6,900"
"20,021","18,381","19111456",1,"9,900"
"20,141","18,481","59003254",1,"43,900"
"20,262","18,601","19113822",1,"10,850"
"20,261","18,602","19090397",1,"8,050"
"20,265","18,604","19090397",1,"8,050"
"20,281","18,621","19110855",1,"23,900"
"20,281","18,622","19035150",1,"2,200"
"20,381","18,665","19111456",1,"9,900"
"20,381","18,666","19027078",1,390
"20,424","18,685","19071170",2,"5,880"
"20,441","18,701","19113822",1,"10,850"
"20,441","18,702","19113823",1,"6,300"
"20,663","18,903","59008120",1,"20,900"
"20,681","18,921","25017249",1,120
"20,681","18,922","25017245",1,120
"20,681","18,923","25017244",1,120
"20,681","18,924","25023253",1,99
"20,681","18,925","25023255",1,99
"20,681","18,926","25023254",1,99
"20,741","18,961","19111456",1,"9,900"
"20,743","18,963","59011215",1,"33,400"
"20,861","19,081","59008494",1,"19,800"
"20,921","19,121","19113206",1,"16,900"
"21,021","19,221","19077269",1,"13,780"
"21,162","19,345","19036583",1,"2,660"
"21,162","19,346","19036586",1,"2,870"
"21,162","19,347","19081405",1,"7,500"
"21,162","19,348","19100904",1,"1,100"
"21,201","19,381","19115381",1,"19,500"
"21,241","19,421","19070037",1,"1,470"
"21,241","19,422","19111278",1,"5,250"
"21,242","19,423","19114563",1,"29,900"
"21,281","19,461","19101663",1,"3,700"
"21,301","19,481","19025908",1,"7,490"
"21,321","19,501","19088517",1,"2,240"
"21,382","19,562","19071479",1,"31,500"
"21,401","19,581","19106660",1,"5,400"
"21,401","19,582","59008168",1,"29,900"
"21,425","19,601","19094077",1,"11,900"
"21,425","19,602","19109484",1,"16,800"
"21,425","19,603","19111305",1,"11,200"
"21,426","19,604","19111305",1,"11,200"
"21,502","19,652","19109484",1,"16,800"
"22,161","20,141","19114087",1,"21,900"
"22,161","20,142","19094372",2,"46,600"
"22,161","20,143","19109277",1,"5,200"
"22,182","20,145","19113182",1,"14,480"
"22,261","20,190","19111267",1,"7,840"
"22,285","20,206","19090204",2,"6,980"
"22,381","20,281","19112395",1,"1,680"
"22,381","20,282","59010780",1,"12,885"
"22,381","20,283","19045814",1,"1,990"
"22,421","20,321","19113978",6,"11,400"
"22,461","20,361","19077109",1,"5,110"
"22,543","20,441","19093316",1,"17,190"
"22,541","20,442","19077103",1,"9,990"
"22,561","20,461","19101784",1,"25,550"
"22,584","20,486","19114411",1,"19,900"
"22,641","20,541","59010357",1,"24,900"
"22,644","20,544","19114014",2,"3,700"
"22,661","20,561","59011898",1,"18,900"
"22,801","20,701","19086656",1,"4,590"
"22,802","20,702","59011472",1,"23,900"
"22,803","20,703","59011152",1,"19,900"
"22,821","20,721","59000402",1,"11,900"
"22,821","20,722","19076883",1,"8,990"
"22,841","20,741","59010273",1,"23,900"
"23,021","20,921","19110922",1,"22,900"
"23,281","21,121","19112411",1,"19,900"
"23,301","21,141","19113892",5,"19,500"
"23,321","21,161","19060322",1,"11,270"
"23,321","21,162","19047928",1,"7,420"
"23,445","21,249","19063977",1,"7,500"
"23,461","21,261","19100897",1,"29,900"
"23,481","21,281","19111578",1,"9,900"
"23,543","21,325","25017625",2,780
"23,581","21,361","59004307",1,"49,900"
"23,621","21,401","19070036",4,"5,880"
"23,643","21,423","19090911",1,"9,900"
"23,682","21,462","19080285",1,"2,200"
"23,802","21,562","59012012",1,"16,399"
"23,921","21,681","19115093",1,"6,900"
"23,981","21,741","19112685",3,"4,410"
"24,021","21,781","59007940",1,"9,900"
"24,021","21,782","59011908",1,"26,900"
"24,021","21,783","19112228",5,"9,450"
"24,041","21,801","19090400",1,"4,390"
"24,041","21,802","19047934",1,"8,750"
"24,042","21,803","19090852",1,"46,500"
"24,141","21,881","19114086",1,"19,900"
"24,223","21,963","19114086",1,"19,900"
"24,541","22,243","19115397",1,"8,900"
"24,804","22,465","19112222",1,"22,900"
"24,805","22,466","19114564",1,"29,900"
"24,806","22,467","19112222",1,"22,900"
"24,807","22,468","19077273",1,"3,380"
"24,861","22,521","59011537",1,"29,900"
"24,881","22,541","19112223",1,"12,900"
"25,263","22,885","19090037",1,"5,900"
"25,264","22,886","59006946",1,"5,900"
"25,264","22,887","19115389",1,"7,500"
"25,281","22,888","19112223",1,"12,900"
"25,361","22,941","19089069",1,"29,900"
"25,521","23,081","19086639",1,"1,750"
"25,521","23,082","19086636",1,"9,500"
"25,541","23,083","19084943",1,"2,900"
"25,644","23,184","59011922",1,"30,900"
"25,861","23,401","19029464",2,"3,220"
"25,861","23,402","19045725",1,"6,650"
"25,861","23,403","19029468",2,"4,480"
"25,861","23,404","19089734",1,"22,900"
"25,961","23,501","19026151",1,"8,025"
"26,001","23,541","19041859",1,"2,990"
"26,041","23,565","19089569",1,"10,900"
"26,181","23,666","19090824",1,"3,900"
"26,261","23,741","19116119",1,"19,900"
"26,301","23,781","19110923",1,"66,900"
"26,522","23,984","19110507",1,"10,900"
"26,601","24,041","19035027",1,"6,240"
"26,721","24,141","19114354",1,"9,900"
"26,744","24,164","19090837",1,"9,390"
"26,981","24,381","19110639",2,"47,800"
"26,981","24,382","19071892",2,"39,800"
"27,001","24,401","19067791",4,"13,160"
"27,041","24,441","19041860",1,"2,990"
"27,082","24,465","19090831",2,"16,780"
"27,141","24,504","19035149",1,0
"27,141","24,505","19042567",1,"17,550"
"27,141","24,506","59009451",1,"24,900"
"27,181","24,541","19077720",1,"6,075"
"27,290","24,633","59010230",1,"41,250"
"27,486","24,787","19118672",1,"25,900"
"27,542","24,842","19080285",1,0
"27,542","24,843","19116592",1,"23,900"
"27,643","24,925","19114565",1,"65,400"
"27,661","24,941","19116592",1,"23,900"
"27,721","25,001","19055701",1,"15,900"
"27,721","25,002","19114410",4,"23,600"
"27,723","25,005","25023281",1,"2,900"
"27,781","25,061","19111455",1,"9,800"
"27,881","25,125","19090826",1,"3,900"
"27,921","25,161","59010053",1,"21,900"
"27,921","25,162","19076883",1,"8,990"
"27,921","25,163","59000402",1,"11,900"
"27,921","25,164","19041970",1,"3,990"
"27,941","25,165","19086636",1,"9,500"
"28,666","25,812","25025273",1,490
"28,667","25,813","25017414",1,299
"28,681","25,821","25025165",1,399
"28,681","25,822","25025166",1,399
"28,781","25,908","19118975",1,"19,900"
"29,641","26,721","19060123",1,"26,925"
"29,981","27,041","59012092",1,"15,900"
"30,021","27,081","19112395",1,"1,680"
"30,042","27,102","59011918",1,"11,900"
"30,222","27,266","19077731",1,"14,300"
"30,223","27,281","59011466",1,"19,900"
"30,262","27,323","59008397",1,"29,900"
"30,481","27,461","19026635",1,"6,300"
"30,501","27,481","19044846",1,"4,200"
"30,501","27,482","19089734",1,"22,900"
"30,502","27,483","19111456",1,"9,900"
"30,523","27,504","59001170",1,"55,900"
"30,524","27,505","59001236",1,"36,900"
"30,544","27,526","25024968",1,490
"30,585","27,547","19106654",1,"21,900"
"30,585","27,548","19106656",1,"7,800"
"30,602","27,562","19026351",8,"26,400"
"30,607","27,572","19096161",1,"7,540"
"30,607","27,573","19111281",1,"5,600"
"30,607","27,574","19109485",1,"4,200"
"30,607","27,575","19106697",1,"3,790"
"30,607","27,576","59006904",1,"5,990"
"30,607","27,577","19111296",1,"3,220"
"30,661","27,621","19071053",1,"3,250"
"30,726","27,668","19076089",1,"41,900"
"30,801","27,741","19027088",1,650
"30,801","27,742","19027079",1,455
"30,801","27,743","19101651",1,"3,190"
"30,821","27,761","19096167",1,"8,580"
"30,821","27,762","19113822",1,"10,850"
"31,101","28,003","19041192",1,"8,250"
"31,201","28,101","59011105",1,"6,120"
"31,201","28,102","19090401",1,"4,550"
"31,261","28,144","19112184",1,"19,900"
"31,521","28,383","19051630",1,"6,720"
"31,583","28,441","19115405",1,"6,370"
"31,841","28,701","19042637",1,"3,900"
"31,842","28,702","25017473",1,490
"31,842","28,703","25016347",2,980
"32,001","28,821","19110745",1,"7,630"
"32,001","28,822","19097688",1,"16,450"
"32,021","28,841","59012251",1,"28,900"
"32,062","28,882","19041156",4,"6,760"
"32,141","28,961","19071523",1,"1,680"
"32,141","28,962","19027080",1,455
"32,141","28,963","19071517",1,"1,680"
"32,141","28,964","19070035",1,"1,470"
"32,181","29,001","19112398",1,"3,150"
"32,441","29,161","59012152",1,"18,900"
"32,843","29,543","39000125",1,1
"33,021","29,701","59012251",1,"28,900"
"33,061","29,741","19109281",1,"7,990"
"33,441","30,101","19031481",1,"7,760"
"33,561","30,201","19113240",1,"12,900"
"33,622","30,262","59007652",1,"26,500"
"33,681","30,321","19042633",1,"4,900"
"33,762","30,402","19090836",1,"13,300"
"33,763","30,403","59012251",1,"28,900"
"33,764","30,404","19110055",1,"19,900"
"33,766","30,406","19115389",1,"7,500"
"34,089","30,710","19110055",1,"19,900"
"34,122","30,742","59012407",1,"28,900"
"33,949","30,569","19110055",1,"19,900"
"34,141","30,761","19045815",1,"1,690"
"34,141","30,762","19080285",1,"2,200"
"34,141","30,763","19059709",6,"17,400"
"34,142","30,764","19059709",6,"17,400"
"34,090","30,711","19071053",1,"3,250"
"34,143","30,765","19112864",1,"7,700"
"34,261","30,881","59004256",1,"12,900"
"34,281","30,901","19086639",1,"1,750"
"34,281","30,902","19086636",2,"19,000"
"34,281","30,903","19086670",1,"1,890"
"34,281","30,904","19086643",1,"7,900"
"34,583","30,905","59012393",1,"28,900"
"34,281","30,906","19047940",1,"6,160"
"34,341","30,961","19041344",1,"2,590"
"34,341","30,962","19045815",1,"1,690"
"34,381","30,981","19059632",2,"12,320"
"34,401","30,982","19113944",1,"18,800"
"34,481","31,061","19071517",1,"1,680"
"34,621","31,201","59011530",1,"19,800"
"34,642","31,223","19114654",1,"29,900"
"34,701","31,281","19106678",1,"4,790"
"34,841","31,282","19086677",1,"15,900"
"34,901","31,461","59007903",1,"32,900"
"34,942","31,503","19106696",1,"3,790"
"34,961","31,504","19106666",1,"3,300"
"34,981","31,521","19115082",1,"7,900"
"35,021","31,561","19087915",1,"30,900"
"35,041","31,581","19086636",1,"9,500"
"35,101","31,641","19115997",2,"3,180"
"35,101","31,642","19068926",1,"3,590"
"35,141","31,661","59006531",1,"15,900"
"35,142","31,662","19112399",1,"1,750"
"35,161","31,681","19045734",1,"3,990"
"35,161","31,682","19030280",1,"1,120"
"35,181","31,701","19106690",1,"3,790"
"35,182","31,702","19113246",1,"18,900"
"35,182","31,703","19102423",1,"20,900"
"35,221","31,704","19113246",1,"18,900"
"35,184","31,705","19102423",1,"20,900"
"35,201","31,721","19089069",1,"29,900"
"35,201","31,722","19008811",1,"3,200"
"35,201","31,723","19091003",3,"9,240"
"35,202","31,724","19102427",1,"35,900"
"35,203","31,725","19102427",1,"35,900"
"35,204","31,726","19072328",1,"26,900"
"35,205","31,727","59007922",1,"26,300"
"35,241","31,741","19088100",10,"49,000"
"35,261","31,761","19081405",1,"7,500"
"35,301","31,801","19077425",1,"5,400"
"35,361","31,861","19112228",2,"3,780"
"35,401","31,901","19117427",1,"3,640"
"35,441","31,941","19106681",1,"3,290"
"35,441","31,942","19101663",1,"3,700"
"35,441","31,943","19041860",1,"3,500"
"35,461","31,961","19051629",1,"5,810"
"35,481","31,981","19042358",1,"12,800"
"35,501","32,001","19086646",1,"17,900"
"35,521","32,021","19086646",1,"17,900"
"35,541","32,041","59012401",1,"27,900"
"35,581","32,081","19084943",1,"2,900"
"35,601","32,101","19085615",1,"1,750"
"35,601","32,102","19110909",1,"7,900"
"35,621","32,121","19106691",1,"3,790"
"28,668","25,814","25017414",1,299
"28,668","25,815","25025273",1,490
"28,683","25,825","19117444",1,"1,650"
"28,683","25,826","19086643",1,"7,900"
"28,683","25,827","19114655",1,"7,500"
"28,683","25,828","19086636",1,"9,500"
"28,684","25,829","25017414",2,598
"28,684","25,830","25025273",4,"1,960"
"28,685","25,831","25025166",1,399
"28,701","25,841","19060123",1,"26,925"
"28,861","25,981","19026283",1,"16,800"
"28,941","26,061","19080285",1,0
"28,941","26,062","19116592",1,"23,900"
"28,942","26,063","19086646",1,"17,900"
"28,942","26,064","19086647",1,"3,800"
"29,001","26,121","19070069",4,"2,800"
"29,001","26,122","19070065",1,"4,690"
"29,001","26,123","19070063",1,"2,079"
"29,121","26,221","19062734",2,"4,480"
"29,241","26,341","19111302",1,"6,230"
"29,301","26,401","19088645",1,"29,900"
"29,341","26,441","19115412",1,"14,490"
"29,381","26,481","19077303",1,"12,400"
"29,601","26,681","19041970",1,"3,990"
"29,601","26,682","19100903",2,"2,200"
"29,861","26,923","59008490",1,"25,900"
"29,961","27,021","19086663",1,"9,900"
"30,044","27,105","59011464",1,"20,900"
"30,583","27,545","19106656",1,"7,800"
"30,583","27,546","19106653",1,"21,900"
"30,724","27,666","19110850",1,"14,900"
"30,725","27,667","19076089",1,"41,900"
"30,761","27,701","19110909",1,"7,900"
"30,841","27,781","19025606",1,"9,675"
"31,021","27,941","19113820",1,"7,990"
"31,061","27,981","19110086",1,"3,150"
"31,063","27,983","19077305",1,"39,900"
"31,203","28,105","59012432",1,"27,900"
"31,204","28,106","59012394",1,"29,900"
"31,205","28,107","59012156",1,"28,900"
"31,241","28,141","19112769",1,"49,500"
"31,241","28,142","19111064",2,"39,800"
"31,241","28,143","19112772",1,"31,400"
"31,343","28,223","59012393",1,"28,900"
"31,344","28,224","19101650",3,"13,650"
"31,403","28,283","19116525",4,"7,600"
"31,441","28,321","19101666",1,"7,350"
"31,761","28,624","19110809",1,"15,900"
"31,823","28,685","19026288",1,"37,730"
"32,501","29,221","19037264",1,"13,920"
"32,501","29,222","19087095",1,"4,990"
"32,561","29,281","19108466",1,"9,900"
"32,681","29,401","19026288",1,"37,730"
"32,981","29,661","19042777",1,"19,200"
"33,001","29,681","19115403",1,"6,850"
"33,203","29,885","19080285",1,"2,200"
"33,204","29,886","19112399",1,"1,750"
"33,205","29,887","19111303",1,"10,990"
"33,204","29,888","19112865",1,"6,440"
"33,208","29,892","19109870",2,"3,750"
"33,281","29,961","39000025",1,"105,000"
"33,281","29,962","39000027",1,"26,900"
"33,301","29,963","19036613",1,"5,740"
"33,303","29,965","25017489",1,390
"33,543","30,185","59012162",1,"27,900"
"33,543","30,186","19063977",1,"8,500"
"33,661","30,286","59012390",1,"28,900"
"33,662","30,287","25016784",1,"1,500"
"33,701","30,341","19062259",1,"3,500"
"33,721","30,361","19071522",1,"2,380"
"33,722","30,362","19071522",1,"2,380"
"33,765","30,405","19026283",1,"16,800"
"33,841","30,461","19110909",1,"7,900"
"33,842","30,462","59007903",1,"32,900"
"33,921","30,541","19089069",1,"29,900"
"34,062","30,682","19120619",1,"9,900"
"34,201","30,821","19115388",1,"7,500"
"34,088","30,709","19112400",1,"2,250"
"34,091","30,712","19110660",1,"3,890"
"34,321","30,943","59012251",1,"28,900"
"34,541","31,121","59012156",1,"28,900"
"34,681","31,261","19111578",1,"9,900"
"34,801","31,361","19077275",1,"2,730"
"34,845","31,388","19086677",1,"15,900"
"34,864","31,427","19096158",1,"12,675"
"34,864","31,428","19096185",1,"4,290"
"34,864","31,429","19096182",1,"21,450"
"34,881","31,441","19091918",1,"13,700"
"35,001","31,541","19096338",1,"5,900"
"35,081","31,621","19089069",1,"29,900"
"35,081","31,622","19008811",1,"3,200"
"35,187","31,706","19102423",1,"20,900"
"35,341","31,841","19110919",1,"18,900"
"35,362","31,862","19112228",3,"5,670"
"35,381","31,881","19110837",1,"6,690"
"35,621","32,122","19089735",1,"6,900"
"35,621","32,123","19110087",1,"1,960"
"35,641","32,124","19116592",1,"23,900"
"35,661","32,141","19077094",2,"1,500"
"35,661","32,142","19111275",1,"4,900"
"35,661","32,143","19029467",1,"1,190"
"35,661","32,144","19067397",1,"1,820"
"35,661","32,145","19027080",1,455
"35,681","32,161","19086654",1,"2,990"
"35,701","32,181","19111243",1,"29,900"
"35,702","32,182","19042358",1,"12,800"
"35,721","32,201","59011474",1,"22,900"
"35,741","32,221","19042637",1,"3,900"
"35,761","32,241","19067294",2,"16,800"
"35,781","32,261","19042632",1,"3,900"
"35,801","32,281","59011471",1,"23,900"
"35,821","32,301","19089766",1,"9,900"
"35,841","32,321","19057774",1,"8,400"
"35,841","32,322","19090840",1,"12,600"
"35,843","32,323","19111293",1,"2,800"
"35,843","32,324","19111299",1,"3,010"
"35,843","32,325","19111291",2,"11,200"
"35,881","32,361","19120619",1,"9,900"
"35,901","32,381","19110830",1,"9,900"
"35,921","32,401","19091913",1,"13,600"
"35,941","32,421","19109670",1,"11,900"
"35,961","32,441","19114493",1,"29,900"
"35,961","32,442","19071054",1,"3,250"
"35,961","32,443","19043144",1,"27,750"
"35,961","32,444","19035150",1,"2,200"
"35,961","32,445","19086639",2,"3,500"
"35,961","32,446","19042779",1,"16,950"
"35,961","32,447","19111279",1,"5,250"
"35,981","32,461","19110909",1,"7,900"
"35,982","32,462","19041344",1,"2,590"
"36,001","32,481","19113822",1,"10,850"
"36,002","32,482","19055697",1,"22,900"
"36,021","32,501","19112399",1,"1,750"
