ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
129462,234982,1100898357,2017-09-12 22:08:00,2017-09-12 23:10:00,CANCEL
134041,243342,1100901616,2017-12-15 13:22:00,2017-12-15 14:12:00,CANCEL
136621,248763,1100904685,2017-12-25 15:19:00,2017-12-28 09:26:00,CANCEL
120003,217262,1100890961,2017-11-14 19:01:00,2017-11-21 10:56:00,CANCEL
127181,95543,1100807221,2017-02-12 21:19:00,2017-02-12 21:22:00,CANCEL
133541,242884,1100901453,2017-12-14 15:12:00,2017-12-14 15:13:00,CANCEL
134281,25921,1100884894,2017-12-17 07:18:00,2017-12-17 07:26:00,CANCEL
84271,22902,1100726706,2017-06-30 14:11:00,2017-06-30 14:17:00,CANCEL
84328,139643,1100854815,2017-06-30 16:49:00,2017-06-30 16:52:00,CANCEL
84421,59622,1100857733,2017-06-30 23:45:00,2017-06-30 23:46:00,CANCEL
89221,21515,1100725049,2017-04-08 13:18:00,2017-04-08 13:31:00,CANCEL
96621,122883,1100838318,2017-10-09 15:36:00,2017-10-09 15:39:00,CANCEL
111741,181603,1100887419,2017-10-31 21:36:00,2017-11-11 01:05:00,CANCEL
117121,114682,1100889641,2017-11-11 15:42:00,2017-11-11 16:06:00,CANCEL
125042,213263,1100886210,2017-11-28 21:40:00,2017-12-12 10:43:00,CANCEL
127261,95544,1100813722,2017-02-12 21:38:00,2017-02-12 21:39:00,CANCEL
127801,95543,1100807221,2017-03-12 20:31:00,2017-11-12 20:26:00,CANCEL
128101,233762,1100897070,2017-04-12 15:33:00,2017-05-12 18:22:00,CANCEL
135562,244922,1100902667,2017-12-21 20:07:00,2017-12-22 14:59:00,CANCEL
136741,219303,1100891013,2017-12-25 21:29:00,2017-12-25 21:33:00,CANCEL
84261,140382,1100853390,2017-06-30 12:57:00,2017-11-13 17:54:00,CANCEL
84264,140382,1100853390,2017-06-30 13:24:00,2017-11-13 17:53:00,CANCEL
84269,140483,1100854274,2017-06-30 13:53:00,2017-06-30 14:55:00,CANCEL
97823,170982,1100875582,2017-09-15 07:56:00,2017-09-15 07:59:00,CANCEL
109542,2082,1100500779,2017-10-24 10:37:00,2017-10-24 10:51:00,CANCEL
111161,94605,1100667148,2017-10-31 00:24:00,2017-10-31 00:37:00,CANCEL
115642,197902,1100884598,2017-10-11 17:46:00,2017-11-14 18:50:00,CANCEL
115921,60164,1100777485,2017-11-11 01:36:00,2017-11-11 21:20:00,CANCEL
133641,82160,1100850315,2017-12-14 16:17:00,2017-12-14 18:46:00,CANCEL
137221,249483,1100904996,2017-12-26 17:52:00,2017-12-27 21:44:00,CANCEL
138462,248323,1100904591,2017-12-28 21:14:00,2017-12-28 21:22:00,CANCEL
138463,248323,1100904591,2017-12-28 21:14:00,2017-12-28 21:22:00,CANCEL
84015,138024,1100851501,2017-06-28 23:29:00,2017-06-29 00:03:00,CANCEL
85331,27304,1100858785,2017-06-07 15:18:00,2017-11-30 18:58:00,CANCEL
87822,151909,1100863091,2017-07-24 00:17:00,2017-07-24 00:24:00,CANCEL
93761,162043,1100594796,2017-08-30 12:52:00,2017-08-30 12:53:00,CANCEL
95701,166222,1100819056,2017-08-09 10:54:00,2017-08-09 10:54:00,CANCEL
95702,166222,1100819056,2017-08-09 10:54:00,2017-08-09 10:54:00,CANCEL
101981,181682,1100878743,2017-09-28 11:32:00,2017-09-28 11:32:00,CANCEL
117822,214663,1100889678,2017-11-11 20:05:00,2017-11-11 20:28:00,CANCEL
118165,215363,1100889918,2017-11-11 21:50:00,2017-11-11 22:05:00,CANCEL
123981,185463,1100889410,2017-11-26 09:18:00,2017-11-26 09:34:00,CANCEL
120921,221682,1100827798,2017-11-17 15:00:00,2017-11-17 15:01:00,CANCEL
122381,218264,1100474548,2017-11-20 22:36:00,2017-11-20 22:38:00,CANCEL
124641,54988,1100895843,2017-11-28 13:36:00,2017-11-30 13:59:00,CANCEL
126525,233502,1100897062,2017-02-12 05:44:00,2017-02-12 05:49:00,CANCEL
127941,234982,1100898357,2017-03-12 22:16:00,2017-03-12 22:19:00,CANCEL
133781,243062,1100901561,2017-12-14 19:41:00,2017-12-14 19:42:00,CANCEL
84335,22902,1100726706,2017-06-30 17:55:00,2017-06-30 17:56:00,CANCEL
84387,145462,1100857729,2017-06-30 22:36:00,2017-06-30 22:39:00,CANCEL
85301,147243,1100858889,2017-06-07 12:52:00,2017-06-07 14:31:00,CANCEL
85302,147243,1100858889,2017-06-07 12:52:00,2017-06-07 14:31:00,CANCEL
94242,162984,1100872514,2017-08-31 19:28:00,2017-09-25 09:25:00,CANCEL
117345,122883,1100838318,2017-11-11 16:53:00,2017-11-30 16:53:00,CANCEL
118421,215782,1100889969,2017-11-11 23:29:00,2017-11-11 23:31:00,CANCEL
122961,183102,1100893273,2017-11-21 21:36:00,2017-11-28 13:46:00,CANCEL
129921,122883,1100838318,2017-11-12 11:10:00,2017-11-12 11:24:00,CANCEL
129922,122883,1100838318,2017-11-12 11:10:00,2017-11-12 11:24:00,CANCEL
133083,89886,1100807633,2017-12-13 20:34:00,2017-12-13 20:37:00,CANCEL
135581,243963,1100902092,2017-12-21 21:04:00,2018-01-17 10:39:00,CANCEL
