CART_ID,CUSTOMER_ID
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
13142,14163
12724,13742
12724,13742
12942,12075
12942,12075
12942,12075
12942,12075
13162,14166
13623,14585
13623,14585
13623,14585
13642,14589
13644,14592
13644,14592
13644,14592
13644,14592
13822,14768
13862,14808
13942,14834
13963,14839
14505,15250
14882,15682
14984,15823
15022,15862
15022,15862
15022,15862
15022,15862
15042,15882
15122,15982
15302,16142
15462,16265
15402,16202
15584,16387
15605,16406
15613,16445
15627,16491
15662,16563
15962,16902
15725,16612
15982,16922
15982,16922
15982,16922
15982,16922
15982,16922
16023,16982
16023,16982
16023,16982
16023,16982
16023,16982
16023,16982
16023,16982
16082,17022
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16102,16789
16242,17142
16242,17142
16304,17263
16364,17365
16402,17088
16602,17563
16602,17563
16584,17527
16584,17527
16603,17564
16603,17564
16603,17564
16603,17564
16603,17564
16603,17564
16622,14104
18928,19689
16742,17783
16742,17783
16726,15082
16726,15082
16783,17847
16783,17847
16783,17847
16783,17847
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
4662,4065
3442,2553
3722,2822
3722,2822
3743,2826
3802,2935
3802,2935
3802,2935
3862,2570
4083,3307
4302,3567
4302,3567
4302,3567
4302,3567
4462,3740
4462,3740
4462,3740
4462,3740
4462,3740
4462,3740
4462,3740
4462,3740
4462,3740
4462,3740
6542,6397
4742,4142
4783,4214
4865,2084
4922,4328
4963,4369
4982,4381
5704,5208
5283,4102
5283,4102
5842,5363
5922,5506
6142,5749
6502,6359
6522,6387
6582,6484
6582,6484
6582,6484
7162,7202
7582,7683
7842,8125
7842,8125
7842,8125
7842,8125
7842,8125
8002,4403
8182,8502
8762,9190
8762,9190
8783,9203
8783,9203
8783,9203
8783,9203
8783,9203
8783,9203
8862,9322
16530,17520
16530,17520
9344,10042
9344,10042
9102,9830
9102,9830
9102,9830
9102,9830
9102,9830
9102,9830
9202,9885
9443,10127
9444,10128
9444,10128
9444,10128
9444,10128
9462,6724
9462,6724
9462,6724
9462,6724
9462,6724
9462,6724
9763,10548
9623,10304
9623,10304
9623,10304
9623,10304
15382,16182
9764,10547
37282,37004
60722,61149
60722,61149
60722,61149
60722,61149
60722,61149
60722,61149
10182,10962
10182,10962
16562,17522
11222,11883
11222,11883
11222,11883
10962,11684
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
10983,11724
11184,11828
11302,10810
11302,10810
11302,10810
11302,10810
11445,12102
11445,12102
11445,12102
11445,12102
11445,12102
11445,12102
11445,12102
18586,19407
18586,19407
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
11683,12505
34122,33982
11843,12603
11843,12603
11962,12824
15084,15945
15084,15945
12384,13245
12602,13510
12582,13482
12582,13482
12582,13482
12582,13482
12582,13482
12582,13482
12683,13706
12683,13706
13342,14342
13163,14168
13484,14385
13484,14385
13484,14385
13484,14385
13484,14385
13484,14385
13562,14502
13562,14502
13624,14584
13624,14584
13823,14772
13823,14772
13823,14772
13823,14772
14122,14962
14304,15087
14404,6711
14404,6711
14603,15310
14643,15303
14643,15303
14643,15303
14643,15303
14782,15542
14942,15742
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15563,16362
15362,16165
15362,16165
15482,16282
15522,16322
15522,16322
15522,16322
15522,16322
15522,16322
15522,16322
15523,16324
15524,16325
15542,16365
15542,16365
15542,16365
15625,16485
15602,16403
15602,16403
15722,16610
15722,16610
15722,16610
15722,16610
15722,16610
15722,16610
15722,16610
15722,16610
15723,16611
15727,16622
15727,16622
15727,16622
15902,16863
15983,16923
15983,16923
16083,17024
26702,27223
26702,27223
16342,17282
16282,17243
16362,17362
16362,17362
16363,17364
16722,17762
16722,17762
16722,17762
16722,17762
16722,17762
16725,17767
16725,17767
16725,17767
16725,17767
16748,17804
16748,17804
16748,17804
16902,17923
16942,17945
17362,10158
17024,17969
17024,17969
17042,17974
30202,30903
30202,30903
30202,30903
30202,30903
17142,18124
17162,18143
17168,18151
17168,18151
17168,18151
17168,18151
17424,18344
17422,18342
17422,18342
17422,18342
17422,18342
17422,18342
17422,18342
17422,18342
17462,18384
17462,18384
17602,18463
17602,18463
17602,18463
17602,18463
17644,18484
22663,23587
22663,23587
22663,23587
22663,23587
22663,23587
22663,23587
17802,18642
17802,18642
17803,4546
17803,4546
17803,4546
17804,18645
17804,18645
17804,18645
17822,18682
17822,18682
17822,18682
17822,18682
17822,18682
17822,18682
17822,18682
17822,18682
17822,18682
17822,18682
17862,18742
17884,18748
17962,18803
17962,18803
17962,18803
18062,18882
18063,18883
18082,18902
18124,18122
18126,19004
18127,19006
18128,19007
30262,30922
18202,19066
18222,19087
18222,19087
18222,19087
18205,12323
18205,12323
26724,27245
27098,27660
27098,27660
27087,27649
23102,23922
3082,2163
4888,4282
4888,4282
4888,4282
3182,2289
3222,2372
8662,9082
3347,2493
3382,2500
11503,12285
3544,2664
3545,2667
3582,2707
3902,3065
3923,3069
3924,3070
3924,3070
3924,3070
3924,3070
4162,3410
4444,2406
4444,2406
4444,2406
4444,2406
4444,2406
4522,3842
4582,3934
4602,3983
5762,5290
4862,4265
4862,4265
5044,4449
5044,4449
5322,4867
6922,6850
5562,5002
5703,5203
5722,4046
5903,5443
5903,5443
5903,5443
6182,5802
6182,5802
6182,5802
6002,5523
7203,7282
6362,6226
6262,5911
6382,2331
7362,7405
6742,6693
7562,7682
7782,7984
8143,8065
8143,8065
8203,8528
8262,8623
8262,8623
8642,9062
8642,9062
8642,9062
8442,8884
8542,8927
12225,9762
8742,9163
8822,9227
8924,9524
8925,6682
8925,6682
8925,6682
8925,6682
8925,6682
8925,6682
8983,9625
9063,9645
9063,9645
9063,9645
9422,10104
9123,9842
9123,9842
9282,9946
9442,10125
9447,10144
9447,10144
9447,10144
9447,10144
9767,10554
9768,10556
10042,10845
10042,10845
9923,10723
9982,10782
9982,10782
9982,10782
10082,10883
10084,10886
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10085,10888
10384,11092
10462,11163
10482,11179
10482,11179
10582,11248
10822,11566
10682,11204
10682,11204
11142,11807
11384,11462
11384,11462
11384,11462
11522,2520
42144,42023
11622,12463
11622,12463
11622,12463
134302,12647
134302,12647
134302,12647
134302,12647
11922,12786
12323,13147
12323,13147
12323,13147
12042,12904
12082,12945
12082,12945
89002,91082
89002,91082
89002,91082
89002,91082
89002,91082
12742,13785
12682,13705
12762,13805
12762,13805
12762,13805
12864,13846
12864,13846
12864,13846
12886,13853
12904,13882
13182,14184
13222,14242
13362,14022
13362,14022
13362,14022
13362,14022
13362,14022
13362,14022
13362,14022
13582,14522
13582,14522
13582,14522
13582,14522
13582,14522
13582,14522
13582,14522
13582,14522
13582,14522
13762,14568
14004,14851
14203,15026
14207,15028
14207,15028
14208,15030
14208,15030
14302,15086
14302,15086
14302,15086
14302,15086
14302,15086
14482,15243
14482,15243
14482,15243
14523,15260
14642,15362
14543,15147
14543,15147
14543,15147
14543,15147
14543,15147
14703,15440
14703,15440
14703,15440
14703,15440
14763,15507
14842,6284
14842,6284
14943,15743
15223,16105
15262,16122
15262,16122
15483,16283
15502,16302
15624,16486
15624,16486
16507,17512
15942,16887
15867,16802
16002,16962
16202,17126
16366,15283
16423,12468
16423,12468
16423,12468
16423,12468
16505,17505
16505,17505
16744,17786
16743,17785
17083,18005
17083,18005
17083,18005
18382,15009
18382,15009
18382,15009
18382,15009
18382,15009
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17783,2502
17883,18746
17902,18764
18002,18826
18002,18826
18002,18826
18002,18826
18002,18826
18244,19105
18244,19105
18042,18848
18266,19125
18362,19226
18362,19226
18402,19265
18402,19265
18402,19265
18402,19265
18402,19265
18522,19347
18542,19365
18543,19367
18543,19367
18543,19367
18543,19367
18543,19367
18622,19426
18622,19426
18622,19426
18562,19373
18562,19373
18562,19373
18562,19373
18587,19408
18587,19408
18686,19486
18686,19486
18686,19486
7463,7590
7463,7590
7463,7590
7463,7590
3162,2123
92523,94807
3402,2505
3402,2505
4764,4168
3462,2560
3462,2560
3483,2585
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
3546,2668
5062,4405
5062,4405
5062,4405
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3822,2938
3883,2991
3962,3163
3982,3166
4042,3282
4282,3562
4282,3562
4282,3562
4282,3562
4282,3562
4362,3664
4362,3664
4362,3664
4362,3664
4362,3664
4362,3664
4362,3664
4362,3664
4402,3724
4402,3724
4502,3782
4502,3782
4502,3782
4523,3845
4523,3845
4523,3845
5182,3493
5563,4983
6122,5702
7122,6546
7122,6546
6322,6053
6442,6304
6442,6304
6462,6307
6463,6308
6463,6308
6463,6308
6482,6354
6702,6663
6802,6443
6943,6867
6943,6867
7282,7283
7282,7283
7282,7283
7922,8162
7482,7624
68843,69266
7503,7631
7503,7631
7503,7631
8222,8582
8722,9145
9082,9826
9142,9862
9222,3736
9222,3736
9222,3736
9284,9948
9263,9945
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9686,10389
9688,10398
9688,10398
9804,10570
9805,10563
9805,10563
9805,10563
9905,10704
10002,10802
16162,17102
16162,17102
10402,10847
10882,11627
10882,11627
11042,11782
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
11365,12074
46443,46164
11502,12282
11502,12282
11502,12282
11502,12282
11502,12282
11502,12282
11502,12282
11502,12282
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11564,12406
11583,12284
11602,12445
11643,12464
11644,12466
11663,12469
11722,12564
11805,12649
11923,12787
16502,17504
16502,17504
16502,17504
11926,12804
11926,12804
11926,12804
11926,12804
11926,12804
11926,12804
11926,12804
11926,12804
12224,12565
12302,13122
12462,13167
12462,13167
12462,13167
12462,13167
12483,13362
12603,13512
12564,13469
12842,13828
12842,13828
12842,13828
12822,13825
12822,13825
12922,13942
13042,14047
13242,14244
13242,14244
13262,14264
13382,14348
13402,14351
13502,14462
13643,14591
13622,14582
21662,22342
21662,22342
21662,22342
21662,22342
21662,22342
13782,13991
13902,14827
13902,14827
13902,14827
13922,14830
13982,14843
14209,15011
22882,23766
14222,6532
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14308,15094
14307,15093
14342,15106
14606,15312
14606,15312
14606,15312
14606,15312
14687,15364
14689,12542
14702,15439
14783,15543
14862,14803
14803,15544
14803,15544
14803,15544
14803,15544
14803,15544
14803,15544
14803,15544
14983,15807
14983,15807
15062,15902
15062,15902
15083,15944
15463,16266
15463,16266
15463,16266
15222,16104
15443,16264
15443,16264
15527,16331
15609,16424
16142,17085
15742,7523
15742,7523
15862,16783
15884,16582
15922,3663
20384,8482
16303,17245
16303,17245
16303,17245
16303,17245
16303,17245
16464,17444
16504,17506
16623,17584
16723,17702
16723,17702
16723,17702
16745,17789
16747,17806
16747,17806
16747,17806
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17022,17965
17062,17982
18927,19665
18927,19665
18927,19665
18927,19665
31844,32151
18944,19704
18944,19704
19124,19946
19563,20383
19362,20191
19362,20191
19362,20191
19362,20191
19362,20191
75451,76597
19565,20388
19704,20483
19584,20401
19804,20562
19804,20562
19986,20762
19903,20665
19903,20665
19964,20743
19964,20743
19964,20743
19964,20743
19962,20742
19962,20742
19962,20742
20122,3849
20122,3849
20122,3849
20163,20983
79286,80548
20188,21010
20183,19232
20183,19232
20186,21009
20322,21106
20322,21106
20322,21106
20262,21062
20663,21114
20386,18150
20705,21364
20843,21445
26727,27250
27265,27868
27265,27868
20925,21502
20925,21502
20925,21502
20962,21523
21122,21564
21182,21708
21182,21708
21182,21708
21182,21708
21182,21708
21182,21708
21182,21708
21182,21708
21182,21708
21242,21782
21485,22126
21523,22183
21527,22187
21539,22202
21539,22202
21539,22202
21682,22364
21682,22364
25930,26520
21743,22423
21743,22423
21743,22423
21743,22423
21743,22423
22307,21443
22307,21443
22442,23368
22442,23368
22442,23368
22442,23368
22562,14082
22562,14082
22562,14082
22582,23504
22584,23509
22584,23509
22584,23509
22642,23582
22642,23582
22845,23723
22786,23709
23022,23883
23022,23883
23022,23883
23022,23883
23022,23883
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
23123,23943
36582,36322
23522,13145
23522,13145
24464,25228
23580,24420
23662,10383
24465,25231
24002,24791
24484,24366
24484,24366
24484,24366
24484,24366
24522,25306
24522,25306
24522,25306
24522,25306
24522,25306
24542,25342
24603,25482
24725,25569
24725,25569
24727,25571
24764,25604
24846,25650
24846,25650
24846,25650
24846,25650
25123,5962
25222,26002
25363,26083
27324,27917
27324,27917
25602,26288
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25929,26519
25882,26402
26122,26742
26265,26882
26682,27222
26843,27402
27096,27659
27065,27622
27085,3202
27085,3202
27085,3202
27085,3202
27085,3202
27182,2774
27382,28002
27406,28026
28303,28745
27445,28043
32563,32666
32563,32666
32563,32666
32563,32666
32563,32666
32563,32666
32563,32666
32563,32666
27523,28125
27542,14565
34482,26790
34482,26790
27585,28165
35462,35102
35462,35102
35462,35102
35462,35102
27882,28382
27744,28264
28085,28626
28085,28626
28085,28626
28085,28626
28085,28626
28122,28644
28122,28644
28184,28548
28463,28882
28463,28882
28463,28882
28463,28882
28463,28882
28463,28882
28453,28864
28484,28945
28742,29225
28603,29123
28603,29123
28603,29123
28603,29123
28802,29344
28882,29403
28882,29403
28882,29403
28882,29403
28882,29403
28947,29449
28962,23344
28962,23344
29062,29662
29283,29885
29462,30004
29462,30004
29542,30062
30782,31368
29822,30382
29822,30382
29922,30502
30022,30608
30022,30608
30025,30611
30064,30645
30282,30942
30342,31003
30443,31069
30443,31069
30563,31086
30663,31264
30663,31264
30982,31452
32362,32583
30668,31272
31063,31522
31083,31564
31083,31564
31067,31531
31067,31531
31067,31531
31122,31576
31304,31587
31304,31587
31304,31587
31304,31587
31375,26426
31373,31815
31422,26424
31662,31983
31725,32068
31725,32068
31725,32068
31945,24983
31843,32149
31983,31369
31983,31369
31983,31369
31983,31369
31983,31369
34483,34343
34483,34343
34483,34343
34483,34343
34483,34343
34483,34343
18844,19584
18882,19607
18882,19607
18882,19607
18886,18822
19162,19102
19162,19102
19078,19864
19182,20022
19342,20188
19382,20199
19382,20199
19705,20487
19662,20426
19802,20544
19722,20503
19805,20563
19842,2806
19842,2806
19922,20722
19926,20724
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20802,21226
20527,15062
20943,21410
30639,31237
21062,21567
21062,21567
21102,21624
21245,21823
21283,21883
21283,21883
21283,21883
21283,21883
21283,21883
21283,21883
21283,21883
21283,21883
21303,21905
21347,22002
21538,4654
21538,4654
21538,4654
21538,4654
21538,4654
21538,4654
21538,4654
21538,4654
21538,4654
21624,22302
21982,22702
22306,23122
22306,23122
22325,23127
22382,23343
22543,23484
22543,23484
22645,23585
22622,23562
22844,23721
22923,23763
23162,23982
27162,27742
23844,24662
23382,24167
23384,24169
23423,24208
23423,24208
23423,24208
23423,24208
23566,24405
23576,24418
23576,24418
23576,24418
23576,24418
23576,24418
23576,24418
23923,24712
23923,24712
24322,25142
25684,26313
25684,26313
39953,25309
39953,25309
24485,25265
24485,25265
24485,25265
24663,25512
24802,18082
24822,25622
24842,25642
31125,31583
31125,31583
31125,31583
31125,31583
31125,31583
24962,25742
24893,25721
25062,25828
25062,25828
26802,27322
26802,27322
26802,27322
25785,26304
25982,26622
25982,26622
25926,26513
26302,26923
26302,26923
26302,26923
26302,26923
26382,27003
29964,30546
27262,27862
27444,28047
27268,27883
27785,28326
27786,28327
27847,28351
28013,28542
28954,29453
28222,28706
28222,28706
28222,28706
28443,28844
28445,28846
28445,28846
28445,28846
28445,28846
28445,28846
30570,31148
28722,29242
28722,29242
28805,29346
28822,28822
28822,28822
30422,31048
30422,31048
29185,29764
29382,29943
29382,29943
30549,31133
30571,31149
30572,30562
30572,30562
30572,30562
30572,30562
30622,18322
44822,19082
44822,19082
44822,19082
30862,31402
30862,31402
30862,31402
31074,31541
31182,31645
31182,31645
31182,31645
31243,4979
31243,4979
31243,4979
31243,4979
31282,31722
31282,31722
31322,31762
31924,31905
31924,31905
31924,31905
31924,31905
31924,31905
31483,31888
31928,32211
32022,32303
32087,3328
46083,45845
32105,32362
32283,32468
40642,32067
40642,32067
40642,32067
40642,32067
40642,32067
32504,32656
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32902,31714
32662,32749
32922,33004
34347,34202
32945,33047
32945,33047
32953,33043
33005,33125
33104,33235
33087,33224
33142,33248
33222,33344
33222,33344
33549,33463
33662,33582
33802,33667
33902,33825
34106,33929
34109,33937
34110,33939
34285,34104
34742,34507
34742,34507
34445,34313
34445,34313
34485,34350
34485,34350
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
36762,34708
34644,34448
35003,34742
35146,32222
35167,34888
35224,34904
35644,2233
35644,2233
35642,35282
35942,35625
35942,35625
35942,35625
35942,35625
35942,35625
35942,35625
35962,35627
35991,35667
36047,35762
36063,35803
36064,35784
36064,35784
36064,35784
36064,35784
36064,35784
36064,35784
36283,35933
36283,35933
36283,35933
36283,35933
36283,35933
18862,19602
19023,19790
19023,19790
19023,19790
19023,19790
19062,19843
19062,19843
19143,19983
20442,21182
19482,20302
19568,20384
19568,20384
20243,21046
20243,21046
20522,21113
20522,21113
20522,21113
20522,21113
20522,21113
20684,21346
20866,21453
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21162,21562
21302,21887
21302,21887
21302,21887
21302,21887
21762,22426
23303,24088
23303,24088
23303,24088
23303,24088
23303,24088
21683,22366
22022,22742
22082,22862
22202,22982
22785,23708
22502,23443
24544,25362
22723,23663
22842,23716
22962,23843
23242,24002
23242,24002
23242,24002
23242,24002
23242,24002
23242,24002
23342,24102
32026,32309
32026,32309
23622,24083
23570,24410
23570,24410
23605,24443
23768,24593
23768,24593
23768,24593
23768,24593
23828,24605
24283,22522
24283,22522
24283,22522
24602,6287
24602,6287
24622,25490
24622,25490
24642,25504
37446,37189
24664,25511
25623,26298
25623,26298
24902,23765
25082,25843
25928,26510
25822,26392
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
27263,27865
26224,26796
26522,27079
26342,26962
26645,27202
29785,30322
29785,30322
29785,30322
26729,27265
27264,27867
27264,27867
27264,27867
27269,27882
27304,27904
27787,28328
27342,27943
27342,27943
27407,12683
27407,12683
27407,12683
27407,12683
27862,28362
28662,29170
28662,29170
27964,28503
27964,28503
28442,28842
28462,28902
28462,28902
28462,28902
28462,28902
28462,28902
28462,28902
28462,28902
28462,28902
28462,28902
28462,28902
28944,29448
28944,29448
28944,29448
29183,29744
