ITEM_ID,CART_ID,MATNR,QUANTITY,TOTAL_PRICE,F_CANBUY
13250,14504,19097677,1,8680.0,Y
18589,9982,25023293,1,390.0,Y
51448,56719,19117427,1,3640.0,Y
13366,14686,19112221,1,8900.0,Y
51502,56803,19112395,1,1680.0,Y
16789,18402,19096189,1,3900.0,Y
13442,14783,19110744,1,7630.0,Y
14381,15742,19112387,1,5900.0,Y
51562,56842,19109283,1,7990.0,Y
13472,14842,19090912,1,9900.0,Y
13477,7203,19097672,1,7490.0,Y
13481,14862,59008612,1,26900.0,Y
20959,23123,19037268,1,7920.0,Y
13501,14703,19111270,1,8820.0,Y
13623,12942,19109483,1,7350.0,Y
13624,14942,19051976,1,9590.0,Y
14245,15662,19111578,1,9900.0,Y
14101,15602,19055609,6,118800.0,Y
13982,15483,19041861,1,3500.0,Y
14107,14404,19077274,1,2990.0,Y
51621,56962,19080285,1,2200.0,Y
14223,15643,19085441,1,4950.0,Y
51481,56763,19108380,1,31900.0,Y
51664,57003,59007903,1,32900.0,Y
14288,14322,19111255,1,8540.0,Y
51611,56943,25017389,1,650.0,Y
51643,56984,19110909,1,7900.0,Y
15167,16603,25023303,1,13000.0,Y
14358,15727,59010269,1,20900.0,Y
15246,16723,19111298,1,3010.0,Y
14481,15862,19071522,1,2380.0,Y
14505,15884,19096160,1,6800.0,Y
14521,15902,19111276,1,4900.0,Y
14550,15944,19109839,1,61900.0,Y
14555,15944,19092011,1,11100.0,Y
14562,15982,19091921,1,2360.0,N
14563,15983,19109651,1,7800.0,Y
14566,15982,19091926,1,34600.0,N
14886,16343,59010014,1,21700.0,Y
17664,19422,59007965,1,24500.0,Y
17650,17822,19097825,1,9800.0,Y
14732,16145,59003139,1,12825.0,Y
14803,16242,19110082,1,5670.0,Y
14884,16366,19111578,1,9900.0,Y
14887,16343,59010002,1,20900.0,Y
14888,16343,19070041,1,10990.0,Y
14894,16343,19112399,1,1750.0,Y
14899,5322,19071524,1,1680.0,Y
18027,19903,19111269,1,8820.0,Y
15161,16602,19111301,2,10500.0,Y
15141,16584,19068835,1,15400.0,Y
15166,16603,19094424,10,49000.0,Y
15183,16624,59010273,1,23900.0,Y
15244,16723,59010060,1,29900.0,Y
15456,17022,19108851,1,29890.0,Y
15250,16722,25013197,1,990.0,Y
15253,16726,19070054,1,10290.0,Y
15269,16745,19112395,1,1680.0,Y
15342,16863,19071517,1,1680.0,Y
15460,17022,19086678,1,19950.0,Y
15462,17022,19077692,1,9600.0,Y
15604,17122,19111270,1,8820.0,Y
15626,17122,19046609,1,1680.0,Y
16937,18562,19055592,1,16520.0,Y
15628,17122,19041157,1,1690.0,Y
15629,17122,19026748,1,1890.0,Y
15909,17443,59010157,1,5900.0,Y
15666,17170,19077274,1,2990.0,Y
15886,17422,19088110,1,27900.0,Y
15966,17522,19112395,1,1680.0,Y
15967,12622,19086670,1,1890.0,Y
16022,17602,59010154,1,15225.0,Y
16024,17602,19051005,1,12160.0,Y
51622,56962,25015803,1,590.0,Y
51665,57004,19091916,1,15200.0,Y
16221,17802,19097825,1,9800.0,Y
16225,17803,19097826,1,9800.0,Y
16796,18402,19110087,1,1960.0,Y
16403,17962,19077247,1,19900.0,Y
16561,18124,19086661,1,7990.0,Y
20521,22622,25015923,1,390.0,Y
16766,18364,19044828,1,5990.0,Y
16920,18543,59009873,1,14310.0,Y
16881,18522,19105572,2,5780.0,Y
17106,18802,19076894,1,7125.0,Y
16925,18543,19096155,1,8580.0,Y
17064,3162,19101784,1,25550.0,Y
18653,20790,59000860,1,19900.0,Y
17983,19842,19086672,1,10900.0,Y
51778,48902,25024966,1,290.0,Y
51779,48902,25024968,1,490.0,Y
17257,18944,19112683,1,30900.0,Y
51685,57004,19109283,1,7990.0,Y
17423,19104,19112774,1,22900.0,Y
51677,57004,19091920,2,4960.0,Y
51703,47742,59012255,1,28900.0,Y
17541,19282,19068873,1,30900.0,Y
17622,19364,19024135,1,4900.0,Y
17643,19403,59003298,1,9150.0,Y
17722,19482,59010162,1,5900.0,Y
17803,19584,19111552,1,24900.0,Y
17744,19502,19100903,2,1950.0,Y
19091,21283,19045814,1,1890.0,Y
51687,56342,19096183,1,21450.0,Y
51761,57083,19095592,1,38400.0,Y
51829,57202,59010260,1,15900.0,Y
51785,57123,19111950,1,60900.0,Y
19286,21485,19077734,1,11440.0,Y
51788,57123,19101790,1,14350.0,Y
18141,20102,19096157,1,11500.0,Y
51824,57165,19081405,1,7500.0,Y
51830,57202,59010260,1,15900.0,Y
18311,20243,19086678,1,19950.0,Y
19158,21362,59003087,1,27900.0,Y
18347,20322,19114654,1,29900.0,Y
18362,20382,19112396,1,2380.0,Y
20844,22982,19110493,2,73800.0,Y
18471,20508,59009746,1,21210.0,Y
18468,16303,19086672,1,10900.0,Y
18944,21162,19047497,1,24900.0,Y
18474,16303,19086673,1,11500.0,Y
18475,16303,19086670,2,3780.0,Y
20640,22785,19096149,1,8385.0,Y
18482,20522,19112395,1,1680.0,Y
18483,20522,19068838,1,5390.0,Y
18586,19203,19046699,1,10950.0,Y
21055,16042,19101767,1,19500.0,Y
19153,14102,19110885,1,2100.0,Y
19154,21362,59011165,1,22900.0,Y
19159,21362,59007256,1,27500.0,Y
19161,21362,59001511,1,26900.0,Y
19201,19988,19078314,1,26900.0,Y
19224,12462,19052197,1,19250.0,Y
52005,57003,19084545,1,6860.0,Y
19368,21538,19110880,1,16800.0,Y
19371,21538,19096158,1,12670.0,Y
19461,17822,19090392,1,39900.0,Y
19481,21624,19112235,1,8900.0,Y
20084,11445,19112395,1,1680.0,Y
19826,22003,19062735,1,14000.0,Y
20192,22306,19111287,1,5250.0,Y
20643,22786,19062257,1,2590.0,Y
20911,22982,19110325,1,15500.0,Y
52109,57486,19090835,1,13300.0,Y
20960,22982,19097469,1,6000.0,Y
52064,28605,19051975,1,12250.0,Y
21103,23242,19110817,1,25900.0,Y
21062,16042,19078055,1,28600.0,Y
21201,23362,19077467,1,14400.0,Y
21501,23573,19041157,6,11280.0,Y
21281,23422,19110082,1,5670.0,Y
52111,56342,19086645,1,13500.0,Y
52110,56342,19096191,1,16445.0,Y
24201,14523,19114016,1,2490.0,Y
22552,24563,19114405,2,5320.0,Y
22487,24842,19067482,1,2750.0,Y
31928,34844,19110601,1,3640.0,Y
23123,25602,19112395,1,1680.0,Y
22704,25062,19085753,1,2550.0,Y
23042,25502,19114405,2,5320.0,Y
23038,25464,19114405,1,2660.0,Y
23397,25929,19101618,1,32500.0,Y
23389,25929,19090826,1,5460.0,Y
23461,25982,19110507,1,10900.0,Y
23462,25984,19112395,1,1680.0,Y
23575,26128,19051475,1,11270.0,Y
23463,25929,19100702,1,11200.0,Y
29693,32662,19090652,1,8990.0,Y
23685,26302,19090655,1,2090.0,Y
23710,26322,59004830,1,10500.0,Y
23878,26523,19076883,1,8490.0,Y
23865,26523,59007793,1,23500.0,Y
23866,26523,59007547,1,27900.0,Y
31943,34848,59006531,1,15900.0,Y
31942,34848,19051629,1,5810.0,Y
23983,15262,19027089,3,1950.0,Y
29095,28462,25017386,1,450.0,Y
24385,27098,59008398,1,29900.0,Y
24089,26827,19089128,1,11900.0,Y
28282,30322,19071054,1,3250.0,Y
26675,29722,19063795,1,6590.0,Y
24391,27099,19113978,1,1990.0,Y
24393,27099,19027099,1,975.0,Y
31944,34848,59001295,1,20900.0,Y
24506,27263,19049536,1,18000.0,Y
25142,11644,25017387,1,450.0,Y
24557,27306,19111293,1,2800.0,Y
24555,27306,19093311,1,2590.0,Y
24581,15262,19067398,1,1820.0,Y
64623,71225,19110829,1,9900.0,Y
24722,27523,19084939,1,29900.0,Y
64724,71304,19084437,1,5880.0,Y
25107,27946,19042842,1,10900.0,Y
25108,27946,19113240,1,13900.0,Y
32103,35144,19112184,1,19900.0,Y
25227,28044,19067482,1,2750.0,Y
25370,28222,59008456,1,28900.0,Y
25501,27786,19114015,1,1990.0,Y
27303,30442,19109485,1,4200.0,Y
25625,28445,19093949,1,51800.0,Y
32089,35102,19090827,1,5460.0,Y
32102,35144,19096174,1,6175.0,Y
64641,71242,59011719,1,29892.0,Y
27687,30665,59008011,1,9500.0,Y
64731,71302,19026288,1,37730.0,Y
29683,32622,19111554,1,9900.0,Y
25759,28564,19071518,1,1680.0,Y
25870,28742,19077269,1,13780.0,Y
32106,35145,19077275,1,2715.0,Y
28014,30982,25017389,1,650.0,Y
26902,30022,19100897,1,38900.0,Y
29122,28882,19097438,1,13600.0,Y
28605,31262,19114013,1,1490.0,Y
64736,71305,19077766,1,4300.0,Y
27533,30602,19097676,1,8250.0,Y
26861,29962,19090653,1,2090.0,Y
28424,30589,19077732,1,14300.0,Y
26079,27162,19109282,1,8320.0,Y
26677,29722,19110850,1,14900.0,Y
26670,29722,59007711,1,21500.0,Y
26672,29722,59007733,1,18900.0,Y
26674,29662,19067853,1,12500.0,Y
26682,29742,59000383,1,19900.0,Y
29830,32844,19109282,1,8320.0,Y
27201,30322,19071520,1,1690.0,Y
27207,30324,19041218,7,48300.0,Y
28366,31304,59007903,1,33900.0,Y
28569,31262,19036598,1,2170.0,Y
28910,31782,19044410,1,3600.0,Y
32224,35203,19029462,1,1610.0,Y
32248,27127,19078068,1,11900.0,Y
32381,35502,19096159,1,12675.0,Y
28078,31067,19108480,1,19900.0,Y
28080,31067,19114405,1,2660.0,Y
28160,23423,19068841,1,7700.0,Y
28369,31304,19114085,1,21900.0,Y
28157,23423,19086639,1,1750.0,Y
34125,35603,19086659,1,3900.0,Y
28949,31804,19101640,1,16450.0,Y
28608,31443,19027090,1,650.0,N
28334,31262,19112411,1,19900.0,Y
28423,30589,19085510,1,34900.0,Y
28602,31262,19109483,2,14700.0,Y
28610,31443,19027089,1,650.0,N
64649,71242,19100904,1,1100.0,Y
28645,31365,19109871,1,1875.0,Y
28709,29362,19112395,1,1680.0,Y
28998,31904,19101664,1,3700.0,Y
28981,31862,19063976,1,7500.0,Y
34948,38323,19035149,1,2200.0,Y
28997,31904,19084943,1,2900.0,Y
29021,31910,19059667,1,8160.0,Y
29023,31910,59007667,1,44725.0,Y
64652,71242,19071517,1,1680.0,Y
29083,29143,19042788,1,15900.0,Y
34130,35603,19085615,1,1750.0,Y
34201,37445,19109280,1,8320.0,Y
29123,28882,19097434,1,17600.0,Y
33681,36822,19106911,1,7900.0,Y
64654,71262,19045920,1,21900.0,Y
29547,19904,59007263,1,9900.0,Y
29206,32083,25017275,1,190.0,Y
64661,67084,59008547,1,20900.0,Y
34383,37682,59010076,1,44500.0,Y
32788,35994,19086656,1,4590.0,Y
34345,37625,19068746,1,9375.0,Y
29207,32083,25017618,1,190.0,Y
29251,32024,19078048,1,59900.0,Y
64732,71305,19116972,1,25900.0,Y
29254,32024,19051007,1,15120.0,Y
34485,35584,59001664,1,16500.0,Y
29274,32024,59007740,1,25500.0,Y
64741,71322,19090912,1,11900.0,Y
29262,31908,59008017,1,10900.0,Y
29486,32384,19067482,1,2750.0,Y
29370,31666,19076885,1,6650.0,Y
29346,32229,19097335,1,5900.0,Y
29403,32283,19112395,1,1680.0,Y
34505,37822,19045232,1,12500.0,Y
29438,32302,19068797,1,10800.0,Y
34511,37822,25023265,1,1900.0,Y
64750,71322,19041860,1,3500.0,Y
29529,32444,19109671,1,13900.0,Y
29532,32444,59011031,1,61550.0,Y
29534,32444,59011030,1,27300.0,Y
29535,32444,19091930,1,12800.0,Y
29536,32444,19042355,1,4550.0,Y
29538,32444,25023304,1,2900.0,Y
29548,19904,19042250,1,25500.0,Y
29543,32444,19113183,1,13280.0,Y
64803,71322,19101198,1,8500.0,Y
36202,39955,19110089,1,6090.0,Y
64842,71383,19027039,1,780.0,Y
64802,71322,19105353,1,7500.0,Y
64804,71322,19046597,2,3980.0,Y
64843,71383,19031688,1,3040.0,Y
64845,71383,19100904,2,2200.0,Y
64891,71422,19042637,1,3900.0,Y
34972,38367,19041255,1,2550.0,Y
29805,32805,19115370,1,9900.0,Y
29728,32704,19043193,1,10800.0,Y
36263,10983,19114562,1,21900.0,Y
29699,32665,19096186,1,4290.0,Y
35061,38462,19055520,1,13600.0,Y
64884,71403,19045727,1,5530.0,Y
64890,71422,19031690,6,8160.0,Y
29701,32665,19096183,1,21450.0,Y
36221,39962,59008283,1,5850.0,Y
29726,32702,19110740,1,8750.0,Y
29729,32704,19043148,1,4500.0,Y
29732,32622,19090747,1,7900.0,Y
29781,32784,19088783,1,10500.0,Y
64838,71383,59007734,1,25900.0,Y
29784,32784,19111286,1,5250.0,Y
29787,18182,19110493,1,36900.0,Y
29833,32784,19111272,1,4830.0,Y
64839,71383,59006531,1,15900.0,Y
29791,32802,19087915,1,34900.0,Y
29829,32784,19111280,1,5600.0,Y
28841,31243,19109912,1,3900.0,Y
22565,24904,19086637,1,10900.0,Y
22475,24762,25017251,1,120.0,Y
22505,16042,19084568,1,8900.0,Y
27144,30242,19042786,1,15900.0,Y
22546,24893,59007252,1,32900.0,Y
22507,16042,19057960,1,9900.0,Y
22540,24886,19091930,1,12800.0,Y
23704,8984,19084437,1,5880.0,Y
23572,26127,19109651,1,8320.0,Y
22547,4182,19045732,1,5460.0,Y
22566,24904,19086643,1,7900.0,Y
24502,27263,19113182,1,14480.0,Y
23032,25442,19090400,1,4410.0,Y
29968,32945,19011555,1,3350.0,Y
22770,25123,19114016,1,2490.0,Y
24518,27269,59003796,1,9900.0,Y
23141,25622,19077276,1,2730.0,Y
23203,25682,19077277,1,4400.0,Y
23707,8984,19114562,1,19900.0,Y
23427,25942,19077719,1,5775.0,Y
23348,25862,19086673,1,11500.0,Y
23711,26322,59007548,1,27900.0,Y
23601,26182,19091952,1,4150.0,Y
36864,40763,59008284,1,35900.0,Y
24553,27306,19114016,2,4980.0,Y
29128,28882,19049570,1,16800.0,Y
38526,42826,19084943,1,2900.0,Y
28081,31067,19108480,1,19900.0,Y
24371,16042,19047198,1,1990.0,Y
25191,28010,19077099,1,3250.0,Y
25470,28342,19077273,1,3380.0,Y
37426,41602,19089569,1,10900.0,Y
25002,27787,19114015,1,1990.0,Y
25642,28452,25023350,1,800.0,Y
25627,28445,19088115,1,13900.0,Y
25296,28085,19062269,8,4000.0,Y
26680,29662,19109276,1,4990.0,Y
27398,30524,19047931,1,5530.0,Y
27482,30546,19096193,1,17290.0,Y
25673,28484,19109277,1,4990.0,Y
38362,36325,19106698,1,3790.0,Y
40422,45122,59011464,1,20900.0,Y
29727,32702,19101638,1,9450.0,Y
29850,32863,59006482,1,33900.0,Y
25922,28802,19110591,1,7500.0,Y
26075,28951,19110084,1,1750.0,Y
25982,28822,19081405,1,7500.0,Y
29139,31924,19091003,1,3080.0,Y
26062,28944,19108850,1,5460.0,Y
26224,29184,19112235,1,8900.0,Y
26122,28982,19112396,1,2380.0,Y
26225,29184,19101619,1,7900.0,Y
26965,30062,19090654,1,2090.0,Y
27068,30146,19112395,1,1680.0,Y
27481,30546,19027098,1,975.0,Y
37386,41582,19046700,1,15825.0,Y
28640,31262,19088806,1,15900.0,Y
27600,30635,19086655,1,3490.0,Y
38554,32666,19036595,1,2450.0,Y
27518,30589,19110812,1,42900.0,Y
27530,30602,19097680,1,9030.0,Y
27532,30602,19112919,1,8400.0,Y
28133,31102,19108846,1,5740.0,Y
27537,30623,19112399,1,1690.0,Y
27541,30625,19063491,1,6230.0,Y
27542,30625,19097923,1,5900.0,Y
27543,30625,19112399,1,1690.0,Y
27587,3122,19112932,1,12075.0,Y
41942,46862,19086639,1,1750.0,Y
27595,30639,19114085,1,21900.0,Y
39322,43822,19112399,1,1750.0,Y
29485,32383,19086672,1,10900.0,Y
27653,30664,19100903,1,1100.0,Y
28644,31365,59008404,1,41500.0,Y
29875,28505,19089735,1,6900.0,Y
39253,10983,19051081,1,19900.0,Y
27646,30662,19077099,1,3250.0,Y
27657,30665,19036619,1,2450.0,Y
28135,31102,19043146,1,28500.0,Y
27689,30665,19109693,1,21450.0,Y
28162,31125,19097828,1,9590.0,Y
28163,31125,19111304,2,30800.0,Y
37523,41122,19110767,1,5600.0,Y
37524,41122,19097695,1,4190.0,Y
28609,31443,19027088,1,650.0,N
29145,32026,19111293,1,2800.0,Y
28532,30589,59010273,1,23900.0,Y
28566,31262,19090652,1,8490.0,Y
28302,31222,19071894,1,5880.0,Y
29853,32865,19023901,1,10725.0,Y
29851,32862,19047477,1,6450.0,Y
28628,31262,19000158,1,3900.0,Y
28956,29242,19086654,1,2990.0,Y
29404,32284,19109279,1,4990.0,Y
29030,31922,19096164,1,8970.0,Y
29250,32125,19111259,1,8960.0,Y
38771,43163,19110921,1,13900.0,Y
29253,32024,19051003,1,35600.0,Y
29039,31928,19091950,1,1575.0,Y
29218,32086,19112238,1,19900.0,Y
29243,32085,19042862,1,4050.0,Y
29261,31908,59010912,1,14500.0,Y
29263,31908,59008038,1,14900.0,Y
29264,31908,59008049,1,17500.0,Y
29265,31908,59008059,1,16500.0,Y
29266,31908,59008054,1,15900.0,Y
29267,31908,59007963,1,18900.0,Y
29268,31908,59003372,1,13900.0,Y
29270,31908,59003352,1,14900.0,Y
29271,31908,59001821,1,17900.0,Y
29483,32362,19051629,1,5810.0,Y
29855,26702,59010270,1,20900.0,Y
40424,45122,59011890,1,24900.0,Y
29279,32024,59003883,1,26900.0,Y
29877,28505,19067908,1,12900.0,Y
29324,32202,19067481,1,2750.0,Y
29342,32225,19025609,1,10725.0,Y
29860,32869,19094077,1,11900.0,Y
29861,32869,19110850,1,14900.0,Y
29867,32884,19109865,1,11175.0,Y
29888,32902,19091953,1,5250.0,Y
29878,28505,19097934,4,8800.0,Y
29879,28505,19071054,1,3250.0,Y
29880,28505,19046699,1,10950.0,Y
29883,28505,19016097,1,1750.0,Y
29894,32902,59010266,1,15900.0,Y
29895,32902,59006450,1,9900.0,Y
29898,32902,59003359,1,15500.0,Y
29901,32902,59000412,1,22500.0,Y
29902,32902,59003391,1,21500.0,Y
29903,32902,59007974,1,34900.0,Y
29904,32902,59007668,1,38160.0,Y
39142,42842,59011510,1,31900.0,Y
29928,32924,19035150,1,2200.0,Y
29932,31924,19067390,1,1820.0,Y
29933,31924,19112389,3,1260.0,Y
29949,32929,19080285,1,2200.0,Y
29952,32929,19110742,1,9310.0,Y
29982,32952,19097828,1,9590.0,Y
29969,32945,19090406,1,2940.0,Y
29983,32952,19055592,1,16520.0,Y
29984,32953,19112396,1,2380.0,Y
40105,44783,19113826,1,5180.0,Y
30001,32962,59011471,1,23900.0,Y
40421,45122,59011898,1,18900.0,Y
29988,32952,19096339,1,5900.0,Y
41507,41684,59008190,1,11660.0,Y
40622,45482,19115342,1,8400.0,Y
41681,46522,19112365,1,8900.0,Y
40528,45383,19037272,1,4480.0,Y
40621,45482,19116184,1,42900.0,Y
41328,46206,19070394,1,5400.0,Y
41639,46522,19115081,1,20900.0,Y
41323,46203,59011465,1,19900.0,Y
41721,46622,19110750,1,6930.0,Y
30089,33022,19084545,1,6860.0,Y
30090,33022,19063489,1,6790.0,Y
30091,33022,19047929,1,6300.0,Y
30092,33022,19111960,1,17450.0,Y
30093,33022,19111092,1,23900.0,Y
22471,24762,25017284,1,190.0,Y
144661,149882,19120623,1,9900.0,Y
22506,16042,19057959,1,7600.0,Y
144955,150207,19114086,1,19900.0,Y
144688,148085,19120724,1,3900.0,Y
29090,31983,59011185,1,20900.0,Y
27534,30602,19071518,1,1680.0,Y
144691,148085,19126940,1,24900.0,Y
25188,28010,19042864,2,20040.0,Y
144741,149982,19111284,1,5950.0,Y
144762,149162,59014269,1,37900.0,Y
23345,23162,19091912,1,13600.0,Y
23343,25862,19109895,1,13600.0,Y
23081,25506,19060035,1,15840.0,Y
24787,27342,19077250,1,0.0,Y
144726,149963,19132653,1,7900.0,Y
23386,25928,19016097,1,1750.0,Y
23090,25542,19037394,1,1960.0,Y
23391,25929,19090824,1,5460.0,Y
29014,31910,19077468,1,23200.0,Y
23396,25929,19110923,1,66900.0,Y
23786,26423,19041345,1,3600.0,Y
24366,27087,19068799,1,10050.0,Y
23578,26128,19081433,1,3290.0,Y
23464,25929,19100698,1,15900.0,Y
23574,26128,19090654,1,2090.0,Y
23612,26203,19027090,1,650.0,N
23627,26225,25023329,1,590.0,Y
23613,26203,19027089,1,650.0,N
144727,149963,19131948,1,9900.0,Y
23630,16042,19090949,1,6800.0,Y
24390,27099,19086654,2,5980.0,Y
32561,27263,19051005,1,12160.0,Y
24621,25684,19114017,1,1490.0,Y
24633,27406,19114017,1,1490.0,Y
24792,27585,19086650,1,4790.0,Y
24266,26942,19077690,1,3750.0,Y
25481,28362,19114013,1,1490.0,Y
24964,27744,59003365,1,12900.0,Y
25484,28362,19108958,1,4990.0,Y
25031,27846,59001234,1,39900.0,Y
30235,28462,19090401,1,4550.0,Y
144729,149963,19127530,1,13900.0,Y
25371,28222,59004665,1,10500.0,Y
29530,32444,19109670,1,13900.0,Y
26416,28948,19047936,2,2100.0,Y
26418,28948,59001295,1,20900.0,Y
29684,32622,19110765,1,7500.0,Y
144786,148982,59006946,1,5900.0,Y
25671,28482,19078314,1,26900.0,Y
29731,32622,19097923,1,5900.0,Y
25753,15624,19036625,1,1400.0,Y
29733,32622,19089735,1,6900.0,Y
25790,19987,25017415,1,299.0,Y
29734,32622,19077246,1,9500.0,Y
29794,32804,19027077,1,390.0,Y
144803,150003,19088986,1,9900.0,Y
28183,30546,19113193,1,1875.0,Y
27754,30683,19106903,1,7900.0,Y
28632,31445,19114013,2,2980.0,Y
26230,29185,19067391,1,1820.0,Y
26245,4662,19101644,1,6440.0,Y
26259,4662,19109929,1,13900.0,Y
29959,32932,19045879,1,8240.0,Y
26485,29482,19060219,1,6900.0,Y
144861,150083,59010885,1,14900.0,Y
144865,150083,59014256,1,18900.0,Y
26621,29662,19077271,1,13130.0,Y
26678,29662,19114013,1,1490.0,Y
28170,31125,19101786,2,2940.0,Y
27283,30423,19100688,1,5900.0,Y
27707,30673,19076884,1,5530.0,Y
32484,35662,19045232,2,25000.0,Y
27765,30691,19100900,1,1725.0,Y
28104,31077,19023001,1,6900.0,Y
32636,35831,19071520,1,1750.0,Y
144864,150083,19101642,1,6580.0,Y
144867,150082,19121545,1,8400.0,Y
28229,31183,19111288,1,5250.0,Y
28235,31184,59006876,1,23900.0,Y
28284,31185,19077275,1,2715.0,Y
28375,30589,59003881,1,9700.0,Y
32661,35862,59008206,1,19900.0,Y
144882,150102,19100903,1,1020.0,Y
28711,29362,19111293,1,2800.0,Y
28583,31262,59000402,1,11900.0,Y
28582,31262,19047680,1,1990.0,Y
28603,31262,19047934,1,7990.0,Y
28685,30672,59008452,1,28900.0,Y
63126,69842,19037268,1,7920.0,Y
28721,31562,19112396,1,2380.0,Y
32704,35907,19035149,1,2200.0,Y
29862,32870,19063493,1,5250.0,Y
29381,32262,19108958,1,4990.0,Y
29863,32871,19111281,1,5600.0,Y
29093,28462,25017387,1,450.0,Y
29537,32444,25023300,1,2900.0,Y
29015,31908,19109912,1,5900.0,Y
29016,31910,19026286,1,1495.0,Y
29050,31726,19111294,1,2800.0,Y
29204,32082,19077273,1,3380.0,Y
29105,32003,19101664,1,3700.0,Y
29106,31445,59001261,1,39900.0,Y
29137,32022,19023834,1,7650.0,Y
29199,32063,19056328,1,12900.0,Y
29202,32082,19051630,1,6720.0,Y
32787,35990,19096171,1,11830.0,Y
29241,32105,19088646,1,19900.0,Y
144891,150142,19125295,1,7900.0,Y
33881,37102,19101663,1,3700.0,Y
29886,32902,19086674,1,12500.0,Y
29923,28462,19027098,1,975.0,Y
32705,35907,19062752,6,12900.0,Y
63202,69903,19023002,1,4200.0,Y
63261,69962,59011469,1,19900.0,Y
32747,35962,19097672,1,7490.0,Y
32750,35562,19014293,1,8700.0,Y
32754,35984,19111273,1,1470.0,Y
63284,69962,19117428,1,3640.0,Y
32782,35990,19097472,1,5900.0,Y
32822,35996,19035149,1,2200.0,Y
63402,70042,19088234,1,29900.0,Y
63403,70082,19063491,1,6230.0,Y
63401,70042,59003872,1,33900.0,Y
144946,106684,19077184,1,7900.0,Y
32806,35996,59011522,1,7900.0,Y
32866,36042,19045563,1,10900.0,Y
32863,36022,19055592,1,16520.0,Y
63406,70042,19117444,1,1650.0,Y
32903,36062,59007890,1,31900.0,Y
32912,36064,19086650,1,4900.0,Y
33022,36163,19051003,1,35600.0,Y
33112,36324,19071897,1,2240.0,Y
33094,36283,19044850,1,2390.0,Y
144947,106684,59008484,1,27900.0,Y
30143,33042,19045725,1,6650.0,Y
30144,5702,19086678,1,19950.0,Y
30164,33063,19078065,1,14300.0,Y
30146,33003,19115454,1,4800.0,Y
63422,70122,19031309,1,6900.0,Y
30149,33062,59011471,1,23900.0,Y
33507,36602,19037269,1,12960.0,Y
30162,33064,19097686,1,5950.0,Y
33505,36602,19115091,1,6600.0,Y
33506,36602,19113944,1,18800.0,Y
33512,36623,19078503,1,990.0,Y
144950,106684,19116524,1,16900.0,Y
30280,33103,59003372,1,13900.0,Y
30167,33063,19109847,1,17300.0,Y
144951,106684,19109908,1,19900.0,Y
145064,150289,19127620,1,11200.0,Y
30203,33087,19090826,1,5460.0,Y
30241,33104,19042862,1,4050.0,Y
144981,150222,19115824,1,4590.0,Y
145065,150289,59001715,1,21500.0,Y
34127,35603,19085622,1,11550.0,Y
30232,23783,19106652,1,9900.0,Y
34849,32444,19088998,1,990.0,Y
30233,28462,19113826,1,5180.0,Y
30234,28462,19113824,1,3570.0,Y
63604,70322,19088990,1,14925.0,Y
30231,23783,19063491,1,6230.0,Y
63662,70402,59011784,1,17800.0,Y
63661,70402,59011776,1,21040.0,Y
30249,33142,19114559,1,17900.0,Y
30276,33222,59011345,1,29900.0,Y
30262,33162,19100902,2,2200.0,Y
30268,33182,19105349,1,15900.0,Y
30269,33182,19109671,1,13900.0,Y
30271,33182,19094079,1,14900.0,Y
30272,33182,19090716,1,10900.0,Y
30274,33202,19067347,1,3900.0,Y
30275,33222,59011467,1,20900.0,Y
30281,33103,59008054,1,15900.0,Y
30279,33103,59000402,1,11900.0,Y
30282,33103,19077247,1,19900.0,Y
38772,43182,19070056,1,8820.0,Y
22436,24645,19096161,1,7540.0,Y
22467,24727,19041861,2,7000.0,Y
23010,25403,19089109,1,49900.0,Y
23349,25862,19088785,1,12950.0,Y
22480,24766,19101644,1,6440.0,Y
24521,13402,19097472,1,5900.0,Y
23961,26682,19106908,1,19900.0,Y
23785,26423,19041343,5,16000.0,Y
26880,4662,19056234,1,6900.0,Y
26530,26762,19085615,1,1750.0,Y
23069,25506,19090944,1,18800.0,Y
23321,25842,19041970,1,4550.0,Y
23918,19365,19109095,1,3900.0,Y
23398,25929,19080298,1,39900.0,Y
23399,25929,19046693,1,59900.0,Y
23400,25930,19089734,1,22900.0,Y
23524,26083,19086668,1,7900.0,Y
24517,27265,19041860,1,3500.0,Y
23638,19124,19044850,1,2390.0,Y
23650,26265,19086676,1,13900.0,Y
29061,29242,19086679,1,3790.0,Y
23919,19365,19112395,1,1680.0,Y
23791,26427,19086636,1,9500.0,Y
23834,26490,19111281,1,5390.0,Y
24062,26802,19031506,1,15520.0,Y
27429,30546,25017512,1,1500.0,Y
26865,4662,19091927,2,20800.0,Y
26529,26762,19077278,1,4400.0,Y
24063,26802,59010153,1,27680.0,Y
24973,23242,19112931,1,12075.0,Y
25241,28062,19026283,1,16800.0,Y
26222,29183,19062377,1,2175.0,Y
24179,26868,19110884,1,8690.0,Y
24221,26882,19077242,1,2900.0,Y
29935,32926,19112184,1,19900.0,Y
38770,43163,19110922,1,25400.0,Y
24189,26870,19076883,1,8490.0,Y
26722,29785,19042788,1,15900.0,Y
24405,27103,19112396,1,2380.0,Y
24996,27785,19096183,1,21450.0,Y
38774,43184,19041859,1,3500.0,Y
24665,27445,19114016,2,4980.0,Y
